uri,date_added,main_artist,track_name,popularity
spotify:track:6Y95jrYOOWDkh7uO6PSDBT,2022-10-28,Polo G,Bag Talk,38
spotify:track:2RJAKIw6nIkgZVsAIKhmqz,2022-10-28,Juice WRLD,In My Head,49
spotify:track:3y3NwQPQAjKCunRz2eKggA,2022-10-28,Kodak Black,300 Blackout,0
spotify:track:6ja11GoXgF75QkEVqqAadn,2022-10-28,Trippie Redd,Ain’t Safe (feat. Don Toliver),38
spotify:track:6ug9fUi5oLLgQgOF1G8WkM,2022-10-21,Lil Baby,California Breeze,81
spotify:track:5BvfdAtqZXGbR3Ub1Bejb6,2022-10-28,Baby Keem,bank account (with Lil Uzi Vert),0
spotify:track:7asQMsxC6dNgY0inCzJC5O,2022-10-21,Nardo Wick,G Nikes (feat. Polo G),72
spotify:track:4wRJHXHDJnKSPr9IVn0BFR,2022-10-21,Quavo,To The Bone (feat. YoungBoy Never Broke Again),76
spotify:track:4FyesJzVpA39hbYvcseO2d,2022-10-21,Lil Uzi Vert,Just Wanna Rock,81
spotify:track:4OkFBMU18NidtaefaTjUq1,2022-10-28,Lil Baby,Real Spill,78
spotify:track:6mM8gri8d2abYYomjOV4ut,2022-10-21,Roddy Ricch,Stop Breathing,78
spotify:track:6R6ZS5HYH4RdXkjEwEJO5R,2022-10-21,Central Cee,One Up,74
spotify:track:2tFwYCvY0x9IfeW63AdMpM,2022-10-21,A Boogie Wit da Hoodie,Take Shots (feat. Tory Lanez),70
spotify:track:3wspfG772mi1c25JpnNOVP,2022-10-21,Kodak Black,Walk,77
spotify:track:2A0G0bPmlkUXUbvWqrAXzg,2022-10-21,Lil Baby,Not Finished,79
spotify:track:46GyY53xkfMRYTqZAQ33ne,2022-10-28,Money Man,Similar,0
spotify:track:74loibzxXRL875X20kenvk,2022-10-21,Lil Yachty,Poland,86
spotify:track:3TJTvFCoVZaWWTRuaIPkMl,2022-10-21,Russ,BET,70
spotify:track:2E4INiVkDRBXXkFL4kB1Vk,2022-10-28,Baby Keem,highway 95,0
spotify:track:0wTTf3msjDJ8NcZGTmQJQV,2022-10-21,Ty Dolla $ign,My Friends (feat. Lil Durk),74
spotify:track:1KaRuTOGchQyTnrY3vWzfR,2022-10-21,Roddy Ricch,Aston Martin Truck,73
spotify:track:6Md6lyVVoKWcOaSg8u1tDn,2022-10-21,EST Gee,Shoot It Myself (feat. Future),70
spotify:track:2g3qKijfeHfDyM7Fmaoi5M,2022-10-21,Moneybagg Yo,Blow,75
