uri,date_added,main_artist,track_name,popularity
spotify:track:72vMwCjJuRRa1r0bhFBbE1,2023-05-12,Coi Leray,Bops,72
spotify:track:3FhZPYvMGSjFc6boVYKlCv,2023-05-12,DaBaby,SHAKE SUMN,73
spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,2023-05-12,Nicki Minaj,Red Ruby Da Sleeze,83
spotify:track:1HYfsZnq3EXwK7SV8tYPoT,2023-05-12,Latto,Put It On Da Floor,69
spotify:track:5VKG8ary0JW6iKemhmznzS,2023-05-12,Marshmello,Grown Man,78
spotify:track:39uEuUEWsAZtozSQRPlf62,2023-05-12,BIA,I'M THAT BITCH,71
spotify:track:2ehLKvUsJq3EUAPpvT5GOM,2023-05-12,Lil Wayne,Kant Nobody (feat. DMX),71
spotify:track:31yydnZnSeCwkRPY7tlgQJ,2023-05-12,Nardo Wick,Hot Boy (feat. Lil Baby),77
spotify:track:4jQF77FelHaw2u1CB0sIfp,2023-05-12,DDG,I'm Geekin,71
spotify:track:7iTTWHbr4tAlsRJN4m4bay,2023-05-12,Lil Yachty,Strike (Holster),80
spotify:track:35NkPKSmtu6lCht95nukpr,2023-05-12,YoungBoy Never Broke Again,WTF (feat. Nicki Minaj),71
spotify:track:1SRw5p2lVAi7RGlHEmZg66,2023-05-12,Toosii,Favorite Song,86
spotify:track:5BsigwhOMHxCkF6ntEhUQ5,2023-05-12,Destroy Lonely,how u feel?,73
