uri,date_added,main_artist,track_name,popularity
spotify:track:0FA4wrjDJvJTTU8AepZTup,2023-03-17,Lil Uzi Vert,Watch This - ARIZONATEARS Pluggnb Remix,87
spotify:track:52NGJPcLUzQq5w7uv4e5gf,2023-03-17,Don Toliver,Private Landing (feat. Justin Bieber & Future),81
spotify:track:1T4k0sw0HldDg004Kw4Oct,2023-03-17,Lil Baby,Forever (feat. Fridayy),75
spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,2023-03-17,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],89
spotify:track:6UN73IYd0hZxLi8wFPMQij,2023-03-17,Coi Leray,Players,90
spotify:track:4FyesJzVpA39hbYvcseO2d,2023-03-17,Lil Uzi Vert,Just Wanna Rock,90
spotify:track:5BbdKBZO0TH0GhfxUfyhL9,2023-03-17,Lil Baby,Freestyle,83
spotify:track:2eN0rxTtgxKkmVCNgizayr,2023-03-17,Quavo,Greatness,74
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-03-17,Drake,Spin Bout U,81
spotify:track:7oLKoGzQVwjZ91AzCn560T,2023-03-17,Superstar Pride,PAINTING PICTURES,84
spotify:track:68Dni7IE4VyPkTOH9mRWHr,2023-03-17,J. Cole,No Role Modelz,87
spotify:track:1bDbXMyjaUIooNwFE9wn0N,2023-03-17,Drake,Rich Flex,90
spotify:track:4WuOWVnAqvEQxgSRrspBgt,2023-03-17,Metro Boomin,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],83
spotify:track:5ht9obvnnWeW4eoRtPAoQD,2023-03-17,Ghostluvme,Fact (feat. Lil Uzi Vert),75
spotify:track:0yUaLqhsVsguBpoOPL4cO7,2023-03-17,Ice Spice,In Ha Mood,84
spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,2023-03-17,Nicki Minaj,Red Ruby Da Sleeze,81
spotify:track:7M3h8JeDhIQIsdQdMrWohi,2023-03-17,GloRilla,Ex’s (Phatnall Remix) (with Lil Durk),33
spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,2023-03-17,NLE Choppa,SLUT ME OUT,79
spotify:track:6w9GrSUaQQIaMBYtabge7p,2023-03-17,Don Toliver,Embarrassed (feat. Travis Scott),74
spotify:track:3rWGgckX6iOjacBDMCaV97,2023-03-17,Lil Keed,All I Wanna Know,0
