uri,date_added,main_artist,track_name,popularity
spotify:track:7qLr3HMApUbyDkUvgIvHnB,2023-06-23,Young Thug,Oh U Went (feat. Drake),0
spotify:track:2uPyRKg62IcLFaGXXw0qEn,2023-06-23,Lil Tjay,June 22nd,53
spotify:track:4rXLjWdF2ZZpXCVTfWcshS,2023-06-23,Gunna,fukumean,82
spotify:track:2Okh2n1EHlGhviAYv75MOB,2023-06-23,Young Thug,Cars Bring Me Out (feat. Future),0
spotify:track:41s7nEKyANNfGaxRyMyFGI,2023-06-23,Coi Leray,No Angels (with Lola Brooke),16
spotify:track:741UUVE2kuITl0c6zuqqbO,2023-06-23,Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],0
spotify:track:7aRCf5cLOFN1U7kvtChY1G,2023-06-23,Drake,Search & Rescue,91
spotify:track:6dNOefmb6Lgl5vNtJsSajt,2023-06-23,Moneybagg Yo,Ocean Spray,75
spotify:track:1hS8xbWKEifaf0VuFpIY69,2023-06-23,Gucci Mane,Bluffin (feat. Lil Baby),76
spotify:track:4EzkcqltSOxYE2lstuLOFs,2023-06-23,Toosii,Pull Up (feat. 21 Savage),80
spotify:track:0r75DNlHu4recmKUdZeMfG,2023-06-23,Young Thug,"Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti)",0
spotify:track:23L1gQJjtlZMrZPZvluyQe,2023-06-23,Key Glock,Presidential Rolex,59
spotify:track:6rQ9mLqGGyqGqqMkUbZBhb,2023-06-23,King Von,Robberies,0
spotify:track:6HgWWaMu31KdOpEG5l28BG,2023-06-23,Lil Durk,All My Life (feat. J. Cole),92
spotify:track:6GoVUO5vla1JtUj2rq9Yl4,2023-06-23,Gunna,bread & butter,80
spotify:track:3bkpVSoNvBkvt9LJMFT5at,2023-06-23,Lyrical Lemonade,Doomsday (with Juice WRLD & Cordae),45
spotify:track:5rurggqwwudn9clMdcchxT,2023-06-23,Metro Boomin,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",93
spotify:track:1KUZ33cOqk3X4Ezk0aZnVp,2023-06-23,Young Nudy,Peaches & Eggplants (feat. 21 Savage),79
spotify:track:293QwzG48nRXlqk5lGDUbw,2023-06-23,Moneybagg Yo,Keep It Low (feat. Future),74
spotify:track:1IzJxbARcQrOWMZgPw1PNj,2023-06-23,Lil Baby,Go Hard,83
spotify:track:52NGJPcLUzQq5w7uv4e5gf,2023-06-23,Don Toliver,Private Landing (feat. Justin Bieber & Future),84
spotify:track:4mWbFYZ9P14Ulf1LIFZGhH,2023-06-23,Gucci Mane,06 Gucci (feat. DaBaby & 21 Savage),77
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-06-23,Metro Boomin,Trance (with Travis Scott & Young Thug),91
spotify:track:4muwDurKeVOB1WBjTVRWlD,2023-06-23,Lil Durk,War Bout It (feat. 21 Savage),84
spotify:track:2YIIpDEKJv6OUc7u9tVT7I,2023-06-23,Joyner Lucas,Cut U Off,75
spotify:track:0FA4wrjDJvJTTU8AepZTup,2023-06-23,Lil Uzi Vert,Watch This - ARIZONATEARS Pluggnb Remix,89
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-06-23,Drake,Spin Bout U,86
spotify:track:1kwPxt35W7cG3rryxR48PO,2023-06-23,That Mexican OT,Johnny Dang (with Paul Wall & DRODi),77
