uri,date_added,main_artist,track_name,popularity
spotify:track:741UUVE2kuITl0c6zuqqbO,2023-07-21,Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],91
spotify:track:0r75DNlHu4recmKUdZeMfG,2023-07-21,Young Thug,"Wit Da Racks (feat. 21 Savage, Travis Scott & Yak Gotti)",78
spotify:track:41bmnQZoDMQdDh5zyomtW7,2023-07-21,Lil Uzi Vert,Endless Fashion (feat. Nicki Minaj),85
spotify:track:2uPyRKg62IcLFaGXXw0qEn,2023-07-21,Lil Tjay,June 22nd,78
spotify:track:5rurggqwwudn9clMdcchxT,2023-07-21,Metro Boomin,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",93
spotify:track:2beD5W9IkefQ04IO39XF7w,2023-07-21,Yeat,My wrist (with Young Thug),79
spotify:track:3VLsdzHOFM9pyn79QTjiGJ,2023-07-21,French Montana,I Can't Lie (with Kodak Black),73
spotify:track:0eVVwxPYBzVMFOGDUpaw2f,2023-07-21,Sleepy Hallow,Good Girls Ain't No Fun,70
spotify:track:3FhZPYvMGSjFc6boVYKlCv,2023-07-21,DaBaby,SHAKE SUMN,81
spotify:track:6IEXjer2qbXhRLFv99NQQv,2023-07-21,Sexyy Red,Pound Town 2 (feat. Nicki Minaj & Tay Keith),77
spotify:track:1mSYxiYncRwdKx6cT0bQoP,2023-07-21,LUCKI,No Bap,71
spotify:track:7sliFe6W30tPBPh6dvZsIH,2023-07-21,Kaliii,Area Codes,90
spotify:track:11xC6P3iKYpFThT6Ce1KdG,2023-07-21,Doja Cat,Attention,89
spotify:track:1h6w4POXM2LfG4ZD4xUfZQ,2023-07-21,Baby Keem,The Hillbillies,82
spotify:track:0aoLgGE9S9qMjIGtTgpnNd,2023-07-21,Flyana Boss,You Wish,80
