uri,date_added,main_artist,track_name,popularity
spotify:track:3OGCNLxpBmTYRxPZg2yDE5,2023-06-16,Gunna,back to the moon,0
spotify:track:1hS8xbWKEifaf0VuFpIY69,2023-06-16,Gucci Mane,Bluffin (feat. Lil Baby),0
spotify:track:1k513qenEUjyU3MxMSUaPj,2023-06-16,Moneybagg Yo,Ocean Spray,77
spotify:track:4EzkcqltSOxYE2lstuLOFs,2023-06-16,Toosii,Pull Up (feat. 21 Savage),76
spotify:track:6GoVUO5vla1JtUj2rq9Yl4,2023-06-16,Gunna,bread & butter,79
spotify:track:5rurggqwwudn9clMdcchxT,2023-06-16,Metro Boomin,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",91
spotify:track:1KUZ33cOqk3X4Ezk0aZnVp,2023-06-16,Young Nudy,Peaches & Eggplants (feat. 21 Savage),77
spotify:track:6HgWWaMu31KdOpEG5l28BG,2023-06-16,Lil Durk,All My Life (feat. J. Cole),91
spotify:track:1kwPxt35W7cG3rryxR48PO,2023-06-16,That Mexican OT,Johnny Dang (with Paul Wall & DRODi),73
spotify:track:7aRCf5cLOFN1U7kvtChY1G,2023-06-16,Drake,Search & Rescue,91
spotify:track:1IzJxbARcQrOWMZgPw1PNj,2023-06-16,Lil Baby,Go Hard,83
spotify:track:39MK3d3fonIP8Mz9oHCTBB,2023-06-16,Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",90
spotify:track:11xC6P3iKYpFThT6Ce1KdG,2023-06-16,Doja Cat,Attention,48
spotify:track:2RHKzvzdxXANTOKtbZnuLo,2023-06-16,Killer Mike,"SCIENTISTS & ENGINEERS [Feat. Future, Eryn Allen Kane]",50
spotify:track:52NGJPcLUzQq5w7uv4e5gf,2023-06-16,Don Toliver,Private Landing (feat. Justin Bieber & Future),84
spotify:track:2FDTHlrBguDzQkp7PVj16Q,2023-06-16,Dave,Sprinter,92
spotify:track:4mWbFYZ9P14Ulf1LIFZGhH,2023-06-16,Gucci Mane,06 Gucci (feat. DaBaby & 21 Savage),77
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-06-16,Metro Boomin,Trance (with Travis Scott & Young Thug),91
spotify:track:2rjv9fXzpZDbB6lEeIoB3l,2023-06-16,Gunna,rodeo dr,0
spotify:track:4muwDurKeVOB1WBjTVRWlD,2023-06-16,Lil Durk,War Bout It (feat. 21 Savage),84
spotify:track:2YIIpDEKJv6OUc7u9tVT7I,2023-06-16,Joyner Lucas,Cut U Off,70
spotify:track:4VkyknxFWgVYBeoEoUJ3k6,2023-06-16,SoFaygo,WISH I COULD TELL YOU,62
spotify:track:0FA4wrjDJvJTTU8AepZTup,2023-06-16,Lil Uzi Vert,Watch This - ARIZONATEARS Pluggnb Remix,89
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-06-16,Drake,Spin Bout U,85
spotify:track:4FpgCVHDfwcHQ17hJ9SyuL,2023-06-16,Moneybagg Yo,Motion God,62
spotify:track:2wh6X8QOog1zVwhTKhEk3Q,2023-06-16,Hit-Boy,YKWSF,8
spotify:track:6c6WmIHcHlhccEwSFBhzNa,2023-06-16,Latto,Put It On Da Floor Again (feat. Cardi B),75
spotify:track:2beD5W9IkefQ04IO39XF7w,2023-06-16,Yeat,My wrist (with Young Thug),78
spotify:track:3kH94a1MQM7YrpsZRWuXrh,2023-06-16,Moneybagg Yo,Keep It Low (feat. Future),74
spotify:track:2VjOTvl50tscmc0RDjPdr2,2023-06-16,Dave,UK Rap,82
spotify:track:3iRCr53b2ZOvoKMTNvBn5d,2023-06-16,A Boogie Wit da Hoodie,MVP (feat. G-Eazy),77
spotify:track:3VLsdzHOFM9pyn79QTjiGJ,2023-06-16,French Montana,I Can't Lie (with Kodak Black),70
spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,2023-06-16,OHGEESY,GEEKALEEK (feat. Cash Kidd),75
spotify:track:7sliFe6W30tPBPh6dvZsIH,2023-06-16,Kali,Area Codes,90
spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,2023-06-16,Ice Spice,Princess Diana (with Nicki Minaj),88
spotify:track:4286sbHO5syVcp8BrFO2dI,2023-06-16,Kodak Black,Gunsmoke Town,73
spotify:track:0judK8TqYfvwUohBngUxrE,2023-06-16,"Tyler, The Creator",DOGTOOTH,79
spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,2023-06-16,Rod Wave,Fight The Feeling,78
spotify:track:2dSKFFNoNXKo3hPnlwUdPe,2023-06-16,Jack Harlow,They Don't Love It,82
spotify:track:72vMwCjJuRRa1r0bhFBbE1,2023-06-16,Coi Leray,Bops,72
spotify:track:3FhZPYvMGSjFc6boVYKlCv,2023-06-16,DaBaby,SHAKE SUMN,81
spotify:track:0oWL7FTlaA1YtsRRuiF4Xs,2023-06-16,Quavo,Honey Bun,71
spotify:track:6IEXjer2qbXhRLFv99NQQv,2023-06-16,Sexyy Red,Pound Town 2 (feat. Nicki Minaj & Tay Keith),74
spotify:track:1h6w4POXM2LfG4ZD4xUfZQ,2023-06-16,Baby Keem,The Hillbillies,81
spotify:track:451acSEXA7pfbMKXoC6vJX,2023-06-16,TiaCorine,FreakyT (feat. Latto) - Remix,69
spotify:track:7iTTWHbr4tAlsRJN4m4bay,2023-06-16,Lil Yachty,Strike (Holster),80
spotify:track:35NkPKSmtu6lCht95nukpr,2023-06-16,YoungBoy Never Broke Again,WTF (feat. Nicki Minaj),68
spotify:track:132Yd321hAG0oOz3lbiqig,2023-06-16,GloRilla,Lick Or Sum,71
spotify:track:4pgeI9ohPGzSDeKE1D4dYf,2023-06-16,Icandy,"Keep Dat Nigga (Part 2) (feat. GloRilla, Kali & Big Boss Vette)",61
spotify:track:3qnznOzVFYuDWjidDAxEV4,2023-06-16,Tyga,West Coast Weekend,67
