uri,date_added,main_artist,track_name,popularity
spotify:track:2Q2mcoXVkioh4OBcL8mm4p,2023-01-13,Moneybagg Yo,On Wat U On (with GloRilla),53
spotify:track:0UMqDSXk4xvoCNRrIEPf7T,2023-01-13,Gucci Mane,King Snipe,0
spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,2023-01-13,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],91
spotify:track:2i2qDe3dnTl6maUE31FO7c,2023-01-13,Only The Family,Mad Max,80
spotify:track:1bDbXMyjaUIooNwFE9wn0N,2023-01-13,Drake,Rich Flex,96
spotify:track:3084aAzars6DR26nCWO9Ep,2023-01-13,Moneybagg Yo,Quickie,77
spotify:track:2Hh3ETdQKrmSI3QS0hme7g,2023-01-13,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),87
spotify:track:2UQ2oUbHiB8wWYCE42JX0k,2023-01-13,Polo G,My All,81
spotify:track:4FyesJzVpA39hbYvcseO2d,2023-01-13,Lil Uzi Vert,Just Wanna Rock,93
spotify:track:3QHGfxhjexLaMKGHXagfRs,2023-01-13,SoFaygo,Hell Yeah,74
spotify:track:1a7tOEheXeaSNathZW4Gzk,2023-01-13,Lil Durk,Hanging With Wolves,78
spotify:track:5B40Td13cDQ4adeAiLf8Z4,2023-01-13,Roddy Ricch,Twin (feat. Lil Durk),76
spotify:track:5JS1gz9zP4GTy0LZYvSeUK,2023-01-13,Peezy,2 Million Up,76
spotify:track:6UN73IYd0hZxLi8wFPMQij,2023-01-13,Coi Leray,Players,81
spotify:track:7CpXFEjLntpr4GdOhTtFEv,2023-01-13,Nas,"One Mic, One Gun",76
spotify:track:65nmqAEqW7CJIkXOIkxyg8,2023-01-13,Young Dolph,Get Away,73
spotify:track:4OkFBMU18NidtaefaTjUq1,2023-01-13,Lil Baby,Real Spill,78
spotify:track:6yDPFrHZLQbQa9Itd2J4Gp,2023-01-13,A Boogie Wit da Hoodie,Water (Drowning Pt. 2) [feat. Kodak Black],78
spotify:track:2KLwPaRDOB87XOYAT2fgxh,2023-01-13,Drake,Pussy & Millions (feat. Travis Scott),88
spotify:track:6IyoLWzljeR3ldQo4KWHT6,2023-01-13,Yeat,Out thë way,84
spotify:track:45k6Qexq0mavylcq1hNl4G,2023-01-13,YoungBoy Never Broke Again,Black,67
spotify:track:4r9GyHViUSb8iVXQsJc8U5,2023-01-13,French Montana,Chit Chat,64
spotify:track:6DswwzQlABrNoqjNydtvuX,2023-01-13,Lil Tecca,Blessing,73
spotify:track:3Wqs6XFKsKcTjaWhmB8VCP,2023-01-13,Key Glock,Jigsaw,71
spotify:track:4WuOWVnAqvEQxgSRrspBgt,2023-01-13,Metro Boomin,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],88
spotify:track:6aGpM4DXts4pdRhVKbRYuk,2023-01-13,Lola Brooke,Don't Play With It (feat. Billy B),72
spotify:track:6PphODv2LB2b9BWK9lhWuY,2023-01-13,Hitkidd,Shabooya,72
spotify:track:7k5lDslyLbcykzUOPGEdKR,2023-01-13,Young Dolph,Love For The Streets,73
spotify:track:6ug9fUi5oLLgQgOF1G8WkM,2023-01-13,Lil Baby,California Breeze,81
spotify:track:7ppUTKvokd4vQ68TNAxuZk,2023-01-13,Eem Triplin,JUST FRIENDS ?,72
spotify:track:3zkyus0njMCL6phZmNNEeN,2023-01-13,Central Cee,LET GO,94
spotify:track:4wRJHXHDJnKSPr9IVn0BFR,2023-01-13,Quavo,To The Bone (feat. YoungBoy Never Broke Again),79
spotify:track:5gAwpwuchaCGnJLlBMGBzp,2023-01-13,NLE Choppa,Do It Again (feat. 2Rare),83
spotify:track:13VvjrXWYzG9lWViL8Y9vM,2023-01-13,Rod Wave,Break My Heart,72
spotify:track:2tFwYCvY0x9IfeW63AdMpM,2023-01-13,A Boogie Wit da Hoodie,Take Shots (feat. Tory Lanez),71
spotify:track:6R6ZS5HYH4RdXkjEwEJO5R,2023-01-13,Central Cee,One Up,77
spotify:track:5R5UNKWsmMPpFq5JHK93Fw,2023-01-13,Rae Sremmurd,Torpedo,73
spotify:track:46GyY53xkfMRYTqZAQ33ne,2023-01-13,Money Man,Similar,69
spotify:track:6ja11GoXgF75QkEVqqAadn,2023-01-13,Trippie Redd,Ain’t Safe (feat. Don Toliver),74
spotify:track:46s57QULU02Voy0Kup6UEb,2023-01-13,Drake,Major Distribution,86
spotify:track:6L4XGeAdRRC32vVJpp8MdM,2023-01-13,Juice WRLD,Face 2 Face,83
spotify:track:4ZevD501qZiFK7FY8DFn0V,2023-01-13,Don Toliver,Do It Right,76
spotify:track:4EvFzNPsp8iyiEO9LDHopv,2023-01-13,Finesse2tymes,If You Still Wit Me (feat. Lil Baby),70
spotify:track:7B09THlbQE2RndpgXeXQYE,2023-01-13,Gucci Mane,Letter to Takeoff,69
spotify:track:4lxTmHPgoRWwM9QisWobJL,2023-01-13,Latto,FTCU (feat. GloRilla & Gangsta Boo),71
spotify:track:4gKWtJGlhxKKSyV65llt2G,2023-01-13,Ski Mask The Slump God,OOGA BOOGA!,76
spotify:track:5fCBPjWjqaa0vuRO0ZRWPC,2023-01-13,YG,Miss My Dawgs (with Lil Wayne),69
spotify:track:6PQK1Y3Dl6dym9pj0y9Chy,2023-01-13,Lil Tjay,Give You What You Want,77
spotify:track:2RJAKIw6nIkgZVsAIKhmqz,2023-01-13,Juice WRLD,In My Head,83
spotify:track:0wTTf3msjDJ8NcZGTmQJQV,2023-01-13,Ty Dolla $ign,My Friends (feat. Lil Durk),73
