uri,date_added,main_artist,track_name,popularity
spotify:track:3kH94a1MQM7YrpsZRWuXrh,2023-06-02,Moneybagg Yo,Keep It Low (feat. Future),39
spotify:track:6GoVUO5vla1JtUj2rq9Yl4,2023-06-02,Gunna,bread & butter,0
spotify:track:5rurggqwwudn9clMdcchxT,2023-06-02,Metro Boomin,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",0
spotify:track:7aRCf5cLOFN1U7kvtChY1G,2023-06-02,Drake,Search & Rescue,91
spotify:track:1k513qenEUjyU3MxMSUaPj,2023-06-02,Moneybagg Yo,Ocean Spray,72
spotify:track:6HgWWaMu31KdOpEG5l28BG,2023-06-02,Lil Durk,All My Life (feat. J. Cole),91
spotify:track:39MK3d3fonIP8Mz9oHCTBB,2023-06-02,Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",0
spotify:track:1IzJxbARcQrOWMZgPw1PNj,2023-06-02,Lil Baby,Go Hard,83
spotify:track:1KUZ33cOqk3X4Ezk0aZnVp,2023-06-02,Young Nudy,Peaches & Eggplants (feat. 21 Savage),75
spotify:track:3xOEfEmsrLwf9jcG4gErdA,2023-06-02,Gucci Mane,"Pissy (feat. Roddy Ricch, Nardo Wick)",77
spotify:track:6c6WmIHcHlhccEwSFBhzNa,2023-06-02,Latto,Put It On Da Floor Again (feat. Cardi B),0
spotify:track:52NGJPcLUzQq5w7uv4e5gf,2023-06-02,Don Toliver,Private Landing (feat. Justin Bieber & Future),84
spotify:track:2FDTHlrBguDzQkp7PVj16Q,2023-06-02,Dave,Sprinter,62
spotify:track:4mWbFYZ9P14Ulf1LIFZGhH,2023-06-02,Gucci Mane,06 Gucci (feat. DaBaby & 21 Savage),78
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-06-02,Metro Boomin,Trance (with Travis Scott & Young Thug),90
spotify:track:4muwDurKeVOB1WBjTVRWlD,2023-06-02,Lil Durk,War Bout It (feat. 21 Savage),83
spotify:track:0FA4wrjDJvJTTU8AepZTup,2023-06-02,Lil Uzi Vert,Watch This - ARIZONATEARS Pluggnb Remix,89
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-06-02,Drake,Spin Bout U,85
spotify:track:3iRCr53b2ZOvoKMTNvBn5d,2023-06-02,A Boogie Wit da Hoodie,MVP (feat. G-Eazy),77
spotify:track:75ZoVrZ4mXEsDxv1bQbEAS,2023-06-02,Moneybagg Yo,Motion God,75
spotify:track:4EzkcqltSOxYE2lstuLOFs,2023-06-02,Toosii,Pull Up (feat. 21 Savage),29
spotify:track:3VLsdzHOFM9pyn79QTjiGJ,2023-06-02,French Montana,I Can't Lie (with Kodak Black),25
spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,2023-06-02,NLE Choppa,SLUT ME OUT,87
spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,2023-06-02,OHGEESY,GEEKALEEK (feat. Cash Kidd),74
spotify:track:4286sbHO5syVcp8BrFO2dI,2023-06-02,Kodak Black,Gunsmoke Town,69
spotify:track:6KlqjCLNImX7W9zYt2Xa7D,2023-06-02,Lil Durk,Pelle Coat,79
spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,2023-06-02,Rod Wave,Fight The Feeling,78
spotify:track:2beD5W9IkefQ04IO39XF7w,2023-06-02,Yeat,My wrist (with Young Thug),75
spotify:track:7sliFe6W30tPBPh6dvZsIH,2023-06-02,Kali,Area Codes,88
spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,2023-06-02,Ice Spice,Princess Diana (with Nicki Minaj),88
spotify:track:3FhZPYvMGSjFc6boVYKlCv,2023-06-02,DaBaby,SHAKE SUMN,80
spotify:track:0B0Xu2ih8fWpcwyxAt1c7m,2023-06-02,Joyner Lucas,Blackout,75
spotify:track:6IEXjer2qbXhRLFv99NQQv,2023-06-02,Sexyy Red,Pound Town 2 (feat. Nicki Minaj & Tay Keith),69
spotify:track:0oWL7FTlaA1YtsRRuiF4Xs,2023-06-02,Quavo,Honey Bun,72
spotify:track:4EgZqNfwsDJ1HvvSMEXypp,2023-06-02,DJ Drama,Andale,69
spotify:track:451acSEXA7pfbMKXoC6vJX,2023-06-02,TiaCorine,FreakyT (feat. Latto) - Remix,69
spotify:track:2dSKFFNoNXKo3hPnlwUdPe,2023-06-02,Jack Harlow,They Don't Love It,82
spotify:track:410ZZP746AQeiywhKvXWCo,2023-06-02,"Tyler, The Creator",SORRY NOT SORRY,82
spotify:track:72vMwCjJuRRa1r0bhFBbE1,2023-06-02,Coi Leray,Bops,72
spotify:track:31yydnZnSeCwkRPY7tlgQJ,2023-06-02,Nardo Wick,Hot Boy (feat. Lil Baby),77
spotify:track:7iTTWHbr4tAlsRJN4m4bay,2023-06-02,Lil Yachty,Strike (Holster),80
spotify:track:2OZfJcpzSFApBxUA0gXuJz,2023-06-02,Jack Harlow,Common Ground,77
spotify:track:0judK8TqYfvwUohBngUxrE,2023-06-02,"Tyler, The Creator",DOGTOOTH,80
spotify:track:3irk5ecKiBYSIB0350rH87,2023-06-02,EST Gee,Turn The Streets Up,61
spotify:track:132Yd321hAG0oOz3lbiqig,2023-06-02,GloRilla,Lick Or Sum,67
spotify:track:35NkPKSmtu6lCht95nukpr,2023-06-02,YoungBoy Never Broke Again,WTF (feat. Nicki Minaj),69
spotify:track:03P20c2fQ6SGnyyvngIdmG,2023-06-02,J Hus,It's Crazy,71
spotify:track:7soBkLenwWM7kB92cuyl04,2023-06-02,Sleepy Hallow,Pain Talk (feat. Lil Tjay),73
spotify:track:06eobTXs90ICbtbxhmgviZ,2023-06-02,Icandy,Keep Dat Nigga,80
spotify:track:1Bgga0poKKUZftx5p8b16y,2023-06-02,Diddy,Act Bad,64
