uri,date_added,main_artist,track_name,popularity
spotify:track:6HgWWaMu31KdOpEG5l28BG,2023-05-19,Lil Durk,All My Life (feat. J. Cole),86
spotify:track:7aRCf5cLOFN1U7kvtChY1G,2023-05-19,Drake,Search & Rescue,91
spotify:track:1IzJxbARcQrOWMZgPw1PNj,2023-05-19,Lil Baby,Go Hard,81
spotify:track:3xOEfEmsrLwf9jcG4gErdA,2023-05-19,Gucci Mane,"Pissy (feat. Roddy Ricch, Nardo Wick)",75
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-05-19,Metro Boomin,Trance (with Travis Scott & Young Thug),90
spotify:track:52NGJPcLUzQq5w7uv4e5gf,2023-05-19,Don Toliver,Private Landing (feat. Justin Bieber & Future),84
spotify:track:15rAPSEAcdP4wE8jBkicV6,2023-05-19,Fast & Furious: The Fast Saga,Spinnin' (feat. EST Gee),9
spotify:track:4mWbFYZ9P14Ulf1LIFZGhH,2023-05-19,Gucci Mane,06 Gucci (feat. DaBaby & 21 Savage),78
spotify:track:1KUZ33cOqk3X4Ezk0aZnVp,2023-05-19,Young Nudy,Peaches & Eggplants (feat. 21 Savage),72
spotify:track:2zs3ErwfEyzI4K2H9vEnTD,2023-05-19,Juice WRLD,No Good,55
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-05-19,Drake,Spin Bout U,85
spotify:track:2f86Ae3R4OKAu1lEIqouih,2023-05-19,Summer Walker,"To Summer, From Cole - Audio Hug",0
spotify:track:1T4k0sw0HldDg004Kw4Oct,2023-05-19,Lil Baby,Forever (feat. Fridayy),79
spotify:track:0FA4wrjDJvJTTU8AepZTup,2023-05-19,Lil Uzi Vert,Watch This - ARIZONATEARS Pluggnb Remix,89
spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,2023-05-19,NLE Choppa,SLUT ME OUT,88
spotify:track:2DBKeJkULv46sb1XaJKS8i,2023-05-19,DDG,I'm Geekin (feat. Luh Tyler),0
