uri,date_added,main_artist,track_name,popularity
spotify:track:1IzJxbARcQrOWMZgPw1PNj,2023-05-05,Lil Baby,Go Hard,56
spotify:track:3xOEfEmsrLwf9jcG4gErdA,2023-05-05,Gucci Mane,"Pissy (feat. Roddy Ricch, Nardo Wick)",30
spotify:track:7aRCf5cLOFN1U7kvtChY1G,2023-05-05,Drake,Search & Rescue,91
spotify:track:3FhZPYvMGSjFc6boVYKlCv,2023-05-05,DaBaby,SHAKE SUMN,29
spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,2023-05-05,NLE Choppa,SLUT ME OUT,88
spotify:track:4mWbFYZ9P14Ulf1LIFZGhH,2023-05-05,Gucci Mane,06 Gucci (feat. DaBaby & 21 Savage),78
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-05-05,Metro Boomin,Trance (with Travis Scott & Young Thug),90
spotify:track:52NGJPcLUzQq5w7uv4e5gf,2023-05-05,Don Toliver,Private Landing (feat. Justin Bieber & Future),84
spotify:track:0FA4wrjDJvJTTU8AepZTup,2023-05-05,Lil Uzi Vert,Watch This - ARIZONATEARS Pluggnb Remix,89
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-05-05,Drake,Spin Bout U,84
spotify:track:1T4k0sw0HldDg004Kw4Oct,2023-05-05,Lil Baby,Forever (feat. Fridayy),78
spotify:track:7oLKoGzQVwjZ91AzCn560T,2023-05-05,Superstar Pride,PAINTING PICTURES,85
spotify:track:4n5vrfS3mYdxiEz0ODBnlL,2023-05-05,DaBaby,SELLIN CRACK (feat. Offset),19
spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,2023-05-05,Ice Spice,Princess Diana (with Nicki Minaj),86
spotify:track:72vMwCjJuRRa1r0bhFBbE1,2023-05-05,Coi Leray,Bops,70
spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,2023-05-05,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],90
spotify:track:1KUZ33cOqk3X4Ezk0aZnVp,2023-05-05,Young Nudy,Peaches & Eggplants (feat. 21 Savage),65
spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,2023-05-05,OHGEESY,GEEKALEEK (feat. Cash Kidd),74
spotify:track:6w9GrSUaQQIaMBYtabge7p,2023-05-05,Don Toliver,Embarrassed (feat. Travis Scott),78
spotify:track:75ZoVrZ4mXEsDxv1bQbEAS,2023-05-05,Moneybagg Yo,Motion God,73
spotify:track:410ZZP746AQeiywhKvXWCo,2023-05-05,"Tyler, The Creator",SORRY NOT SORRY,85
spotify:track:2dSKFFNoNXKo3hPnlwUdPe,2023-05-05,Jack Harlow,They Don't Love It,78
spotify:track:5ht9obvnnWeW4eoRtPAoQD,2023-05-05,Ghostluvme,Fact (feat. Lil Uzi Vert),75
spotify:track:2eN0rxTtgxKkmVCNgizayr,2023-05-05,Quavo,Greatness,75
spotify:track:1iQxvF3AQ7Bs3RTBuXqZOA,2023-05-05,Key Glock,Dirt,69
spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,2023-05-05,Rod Wave,Fight The Feeling,79
spotify:track:5BsigwhOMHxCkF6ntEhUQ5,2023-05-05,Destroy Lonely,how u feel?,0
spotify:track:0judK8TqYfvwUohBngUxrE,2023-05-05,"Tyler, The Creator",DOGTOOTH,82
spotify:track:2OZfJcpzSFApBxUA0gXuJz,2023-05-05,Jack Harlow,Common Ground,75
spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,2023-05-05,Nicki Minaj,Red Ruby Da Sleeze,83
spotify:track:7sliFe6W30tPBPh6dvZsIH,2023-05-05,Kali,Area Codes,75
spotify:track:4MUlNqSrMeFAHA6VpJKMo8,2023-05-05,Polo G,No Time Wasted (feat. Future),75
spotify:track:7qAwnjc2qPbpK1gB4VRwXW,2023-05-05,Internet Money,I Remember (feat. Roddy Ricch & Kodak Black),72
spotify:track:0oWL7FTlaA1YtsRRuiF4Xs,2023-05-05,Quavo,Honey Bun,73
spotify:track:0B0Xu2ih8fWpcwyxAt1c7m,2023-05-05,Joyner Lucas,Blackout,76
spotify:track:4EgZqNfwsDJ1HvvSMEXypp,2023-05-05,DJ Drama,Andale,69
spotify:track:451acSEXA7pfbMKXoC6vJX,2023-05-05,TiaCorine,FreakyT (feat. Latto) - Remix,67
spotify:track:0T0vseuNB4KC8opkrCLNbc,2023-05-05,NLE Choppa,23,71
spotify:track:4tiKQGqkoVmvshWNFDvFxG,2023-05-05,Rae Sremmurd,Mississippi Slide,71
spotify:track:1HYfsZnq3EXwK7SV8tYPoT,2023-05-05,Latto,Put It On Da Floor,68
spotify:track:5VKG8ary0JW6iKemhmznzS,2023-05-05,Marshmello,Grown Man,79
spotify:track:39uEuUEWsAZtozSQRPlf62,2023-05-05,BIA,I'M THAT BITCH,71
spotify:track:2ehLKvUsJq3EUAPpvT5GOM,2023-05-05,Lil Wayne,Kant Nobody (feat. DMX),71
spotify:track:31yydnZnSeCwkRPY7tlgQJ,2023-05-05,Nardo Wick,Hot Boy (feat. Lil Baby),77
spotify:track:2fpTRcMLt4aKlqULOwuXUP,2023-05-05,Yeat,Shmunk (feat. YoungBoy Never Broke Again),73
spotify:track:4jQF77FelHaw2u1CB0sIfp,2023-05-05,DDG,I'm Geekin,70
spotify:track:7iTTWHbr4tAlsRJN4m4bay,2023-05-05,Lil Yachty,Strike (Holster),79
spotify:track:35NkPKSmtu6lCht95nukpr,2023-05-05,YoungBoy Never Broke Again,WTF (feat. Nicki Minaj),72
spotify:track:1SRw5p2lVAi7RGlHEmZg66,2023-05-05,Toosii,Favorite Song,85
spotify:track:6YiDVrYuJk33GKKzsVUhRE,2023-05-05,G Herbo,Outside,60
