uri,date_added,main_artist,track_name,popularity
spotify:track:2beD5W9IkefQ04IO39XF7w,2023-06-09,Yeat,My wrist (with Young Thug),77
spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,2023-06-09,OHGEESY,GEEKALEEK (feat. Cash Kidd),75
spotify:track:3kH94a1MQM7YrpsZRWuXrh,2023-06-09,Moneybagg Yo,Keep It Low (feat. Future),72
spotify:track:2FDTHlrBguDzQkp7PVj16Q,2023-06-09,Dave,Sprinter,88
spotify:track:4pgeI9ohPGzSDeKE1D4dYf,2023-06-09,Icandy,"Keep Dat Nigga (Part 2) (feat. GloRilla, Kali & Big Boss Vette)",7
spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,2023-06-09,Rod Wave,Fight The Feeling,78
spotify:track:3FhZPYvMGSjFc6boVYKlCv,2023-06-09,DaBaby,SHAKE SUMN,80
spotify:track:7sliFe6W30tPBPh6dvZsIH,2023-06-09,Kali,Area Codes,89
spotify:track:4EgZqNfwsDJ1HvvSMEXypp,2023-06-09,DJ Drama,Andale,69
spotify:track:0oWL7FTlaA1YtsRRuiF4Xs,2023-06-09,Quavo,Honey Bun,71
spotify:track:4286sbHO5syVcp8BrFO2dI,2023-06-09,Kodak Black,Gunsmoke Town,72
spotify:track:410ZZP746AQeiywhKvXWCo,2023-06-09,"Tyler, The Creator",SORRY NOT SORRY,82
spotify:track:2dSKFFNoNXKo3hPnlwUdPe,2023-06-09,Jack Harlow,They Don't Love It,82
spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,2023-06-09,Ice Spice,Princess Diana (with Nicki Minaj),88
spotify:track:6IEXjer2qbXhRLFv99NQQv,2023-06-09,Sexyy Red,Pound Town 2 (feat. Nicki Minaj & Tay Keith),73
spotify:track:31yydnZnSeCwkRPY7tlgQJ,2023-06-09,Nardo Wick,Hot Boy (feat. Lil Baby),76
spotify:track:72vMwCjJuRRa1r0bhFBbE1,2023-06-09,Coi Leray,Bops,72
spotify:track:2OZfJcpzSFApBxUA0gXuJz,2023-06-09,Jack Harlow,Common Ground,76
spotify:track:451acSEXA7pfbMKXoC6vJX,2023-06-09,TiaCorine,FreakyT (feat. Latto) - Remix,69
spotify:track:0judK8TqYfvwUohBngUxrE,2023-06-09,"Tyler, The Creator",DOGTOOTH,79
spotify:track:7iTTWHbr4tAlsRJN4m4bay,2023-06-09,Lil Yachty,Strike (Holster),80
spotify:track:35NkPKSmtu6lCht95nukpr,2023-06-09,YoungBoy Never Broke Again,WTF (feat. Nicki Minaj),69
spotify:track:132Yd321hAG0oOz3lbiqig,2023-06-09,GloRilla,Lick Or Sum,69
