uri,date_added,main_artist,track_name,popularity
spotify:track:3wspfG772mi1c25JpnNOVP,2022-09-16,Kodak Black,Walk,0
spotify:track:1a019wP7IdYLexwbmfZPm3,2022-09-16,Yeat,Flawlëss (feat. Lil Uzi Vert),75
spotify:track:7fSM2taFBEB1WNZl8AOIoo,2022-09-16,Lil Baby,Detox,78
spotify:track:2BSl2gSFHdzJAMus74qzNj,2022-09-16,EST Gee,Backstage Passes (feat. Jack Harlow),0
spotify:track:4dFKEyGrwmIimMqwYleFOR,2022-09-16,Nicki Minaj,"Super Freaky Girl (with JT & BIA feat. Katie Got Bandz, Akbar V & Maliibu Mitch) - Queen Mix",68
spotify:track:3GdWfmQBiiJrDUvSZS1bGv,2022-09-16,NAV,Never Sleep (with Lil Baby feat. Travis Scott),82
spotify:track:2mzlyJ8Gb8cFMJvfENKnJQ,2022-09-16,Lil Tecca,Treesha,77
spotify:track:5uVW9FWVaQde0lfF4hYs4C,2022-09-16,Offset,CODE (feat. Moneybagg Yo),76
spotify:track:2TSfStvlAMLw89u3tali79,2022-09-16,Nardo Wick,Dah Dah DahDah,83
spotify:track:0JvnmNjMnTQMRizhrKzMSO,2022-09-16,Gucci Mane,Look Ma I Did It,70
spotify:track:3F5CgOj3wFlRv51JsHbxhe,2022-09-16,Drake,Jimmy Cooks (feat. 21 Savage),91
spotify:track:5RtOqP26S4KrWexNolBaQc,2022-09-16,Key Glock,From Nothing,73
spotify:track:7pZeacKYnK4unCplCmI2qb,2022-09-16,Freddie Gibbs,Too Much (feat. Moneybagg Yo),68
spotify:track:6I5DkMtgMjN6k270nRwNEl,2022-09-16,DaBaby,WAITRESS,75
spotify:track:2NVXBBbO4xGO851zrMfCFi,2022-09-16,Sleepy Hallow,2 Mins of Pain,70
spotify:track:2BJWxD8xKrDv8vneTvTIm9,2022-09-16,Lil Tjay,Beat the Odds,83
spotify:track:0g2Bbgy7P41pFjMWJuzsf4,2022-09-16,DJ Khaled,STAYING ALIVE (feat. Drake & Lil Baby),86
spotify:track:3F0RMjxSY9YeH8p5SylbyF,2022-09-16,Kodak Black,Walk/Spin,0
spotify:track:6x3gud5JkOSGYJpRUYN1Gg,2022-09-16,Quavo,Us vs. Them (feat. Gucci Mane),75
spotify:track:28gBJ6GG1orRuc4Ck3y45n,2022-09-16,G Herbo,Blues (feat. Future),0
spotify:track:59DRBDlssFvtWDHsYwCa6q,2022-09-16,Hitkidd,F.N.F (Let's Go) - Remix,63
spotify:track:1jOgJN75btuUONIdf57vHz,2022-09-16,Ice Spice,Munch (Feelin’ U),74
spotify:track:6pr7X9UZCDn8CruopaNVha,2022-09-16,DJ Khaled,BIG TIME (feat. Future & Lil Baby),78
spotify:track:6HW0HSK7j7FHeFlxqNdKR4,2022-09-16,Kodak Black,Haitian Scarface,72
spotify:track:7N17JE5sPConOSeEIC5AnS,2022-09-16,Lil Uzi Vert,I KNOW,70
spotify:track:0HrWshW3SuFJ6nKS9ba9Mh,2022-09-16,YoungBoy Never Broke Again,Vette Motors,70
spotify:track:0ypjMI7vHiDP4sLB1C0Qna,2022-09-16,Yeat,Talk,81
spotify:track:5QdVpZhASstTN4BBwglPz6,2022-09-16,Roddy Ricch,Ghetto Superstar (feat. G Herbo & Doe Boy),69
spotify:track:3uJFmluXzYedoJcvhpC1AW,2022-09-16,Cardi B,Hot Shit (feat. Ye & Lil Durk),79
spotify:track:6Bl1k7SZTP5gkfLPjkIwtx,2022-09-16,Yo Gotti,"Steppers (with Yo Gotti, Moneybagg Yo, 42 Dugg feat. EST Gee, Mozzy, Blac Youngsta, CMG The Label)",68
spotify:track:4CKAeNUTMTnvzpYGKZmQZa,2022-09-16,Tee Grizzley,Robbery Part 4,49
spotify:track:27ZZdyTSQWI7Cug2d2PkqV,2022-09-16,Armani White,BILLIE EILISH.,86
spotify:track:1fz22sUZlpL9jZOWz02wws,2022-09-16,Lil Durk,Hear It Back (feat. Moneybagg Yo),72
spotify:track:32ny2YtiR7zKi7PBjiQ5Iy,2022-09-16,Roddy Ricch,Real Talk,75
spotify:track:0iPb0dxCtjFcmFa2ElfBJ5,2022-09-16,Offset,54321,73
spotify:track:60PTOzcoFycWBICdumIsFQ,2022-09-16,Lil Uzi Vert,FOR FUN,75
spotify:track:5EeFkn825wcD3q2Tkk2vCu,2022-09-16,Gucci Mane,Dissin the Dead,67
spotify:track:5gcsJvWzuPMeJBQYdiO0RS,2022-09-16,SleazyWorld Go,Step 1 (with Offset),73
spotify:track:4RTPe8icsISnFUp3IvEX4j,2022-09-16,DDG,If I Want You,67
spotify:track:3JFUEyfKdoCzAd2Gjj1dZZ,2022-09-16,Real Boston Richey,Keep Dissing 2 (with Lil Durk),57
spotify:track:0ehikRZdaCWkqg5gd8ilMJ,2022-09-16,Young Dolph,Hall of Fame,72
spotify:track:3umPlMokEzAFxJO33tNdlY,2022-09-16,42 Dugg,IDGAF,70
spotify:track:1NtyeXryylf8HWXnxVTD3v,2022-09-16,Rod Wave,Yungen (feat. Jack Harlow),75
spotify:track:6nrPRHGdz1ytpX2ZBZ4RGU,2022-09-16,Internet Money,Falsetto (feat. Lil Tecca),70
spotify:track:5HN3ikspb1MOyJ0MMjn55I,2022-09-16,Southside,Save Me (feat. Lil Durk),68
spotify:track:1OdXwV1ZqMDuMKsPThVfSB,2022-09-16,Quavo,Big Stunna (feat. Birdman),67
spotify:track:7rQ84WsT2Wcnrz5gTmbGmw,2022-09-16,Trippie Redd,Big 14 (feat. Offset & Moneybagg Yo),75
spotify:track:5ie5OPdaP9fivYaKcjwKF1,2022-09-16,Rod Wave,Alone,75
spotify:track:3LtpKP5abr2qqjunvjlX5i,2022-09-16,Central Cee,Doja,93
spotify:track:6vA7RdHmU23h3ygUPPFXz5,2022-09-16,Megan Thee Stallion,Ungrateful (feat. Key Glock),72
