uri,date_added,main_artist,track_name,popularity
spotify:track:2mzlyJ8Gb8cFMJvfENKnJQ,2022-09-30,Lil Tecca,Treesha,77
spotify:track:0AzqJBVMdHP9ijAadQ0T18,2022-09-30,YG,Sober (feat. Roddy Ricch & Post Malone),0
spotify:track:0FzEq5yepkq03NI8axcOBu,2022-09-30,Trippie Redd,"Save Me, Please",0
spotify:track:2BJWxD8xKrDv8vneTvTIm9,2022-09-30,Lil Tjay,Beat the Odds,83
spotify:track:3F5CgOj3wFlRv51JsHbxhe,2022-09-30,Drake,Jimmy Cooks (feat. 21 Savage),91
spotify:track:7pZeacKYnK4unCplCmI2qb,2022-09-30,Freddie Gibbs,Too Much (feat. Moneybagg Yo),70
spotify:track:0JvnmNjMnTQMRizhrKzMSO,2022-09-30,Gucci Mane,Look Ma I Did It,71
spotify:track:0g2Bbgy7P41pFjMWJuzsf4,2022-09-30,DJ Khaled,STAYING ALIVE (feat. Drake & Lil Baby),85
spotify:track:4L1zI1GJxi0Qq38aSYmsS0,2022-09-30,King Combs,Can't Stop Won't Stop (feat. Kodak Black),69
spotify:track:7KXVIAuw3m2hxZanrpSXS3,2022-09-30,GloRilla,Tomorrow 2 (with Cardi B),70
spotify:track:4dFKEyGrwmIimMqwYleFOR,2022-09-30,Nicki Minaj,"Super Freaky Girl (with JT & BIA feat. Katie Got Bandz, Akbar V & Maliibu Mitch) - Queen Mix",74
spotify:track:0HrWshW3SuFJ6nKS9ba9Mh,2022-09-30,YoungBoy Never Broke Again,Vette Motors,73
spotify:track:4CKAeNUTMTnvzpYGKZmQZa,2022-09-30,Tee Grizzley,Robbery Part 4,66
spotify:track:0iPb0dxCtjFcmFa2ElfBJ5,2022-09-30,Offset,54321,72
spotify:track:0ehikRZdaCWkqg5gd8ilMJ,2022-09-30,Young Dolph,Hall of Fame,72
spotify:track:5gcsJvWzuPMeJBQYdiO0RS,2022-09-30,SleazyWorld Go,Step 1 (with Offset),73
spotify:track:6x3gud5JkOSGYJpRUYN1Gg,2022-09-30,Quavo,Us vs. Them (feat. Gucci Mane),74
spotify:track:3uJFmluXzYedoJcvhpC1AW,2022-09-30,Cardi B,Hot Shit (feat. Ye & Lil Durk),79
spotify:track:1vrFJDrysqmsNAgyjBzx4f,2022-09-30,Hitkidd,F.N.F. (Let's Go),73
spotify:track:060dZ7q9HN8nAS2zn2hwo5,2022-09-30,DaBaby,SOCKS,68
spotify:track:3umPlMokEzAFxJO33tNdlY,2022-09-30,42 Dugg,IDGAF,70
spotify:track:60PTOzcoFycWBICdumIsFQ,2022-09-30,Lil Uzi Vert,FOR FUN,76
spotify:track:6nrPRHGdz1ytpX2ZBZ4RGU,2022-09-30,Internet Money,Falsetto (feat. Lil Tecca),70
spotify:track:1NtyeXryylf8HWXnxVTD3v,2022-09-30,Rod Wave,Yungen (feat. Jack Harlow),75
spotify:track:0oO1AbL92F6329z13C2qQH,2022-09-30,Yeat,Talk,74
spotify:track:1jOgJN75btuUONIdf57vHz,2022-09-30,Ice Spice,Munch (Feelin’ U),77
spotify:track:1Ch9ij2JqH3Y9tDEnSrd0n,2022-09-30,YG,Maniac,63
spotify:track:6djtjrpnWcuOaozVb8xKXS,2022-09-30,Gucci Mane,Red Flag,64
spotify:track:3LtpKP5abr2qqjunvjlX5i,2022-09-30,Central Cee,Doja,93
spotify:track:6vA7RdHmU23h3ygUPPFXz5,2022-09-30,Megan Thee Stallion,Ungrateful (feat. Key Glock),72
spotify:track:27ZZdyTSQWI7Cug2d2PkqV,2022-09-30,Armani White,BILLIE EILISH.,88
spotify:track:2FWeNvUo79OeiHWoR1bUsO,2022-09-30,YoungBoy Never Broke Again,Put It On Me,73
