uri,date_added,main_artist,track_name,popularity
spotify:track:7gDBTPpsYhVi93lvhVTJWZ,2022-09-23,DaBaby,GO AGAIN - Intro,0
spotify:track:2g3qKijfeHfDyM7Fmaoi5M,2022-09-23,Moneybagg Yo,Blow,0
spotify:track:2BSl2gSFHdzJAMus74qzNj,2022-09-23,EST Gee,Backstage Passes (feat. Jack Harlow),71
spotify:track:5uVW9FWVaQde0lfF4hYs4C,2022-09-23,Offset,CODE (feat. Moneybagg Yo),77
spotify:track:2FWeNvUo79OeiHWoR1bUsO,2022-09-23,YoungBoy Never Broke Again,Put It On Me,70
spotify:track:6djtjrpnWcuOaozVb8xKXS,2022-09-23,Gucci Mane,Red Flag,50
spotify:track:060dZ7q9HN8nAS2zn2hwo5,2022-09-23,DaBaby,SOCKS,0
spotify:track:1a019wP7IdYLexwbmfZPm3,2022-09-23,Yeat,Flawlëss (feat. Lil Uzi Vert),78
spotify:track:3wspfG772mi1c25JpnNOVP,2022-09-23,Kodak Black,Walk,70
spotify:track:5RtOqP26S4KrWexNolBaQc,2022-09-23,Key Glock,From Nothing,74
spotify:track:2TSfStvlAMLw89u3tali79,2022-09-23,Nardo Wick,Dah Dah DahDah,83
spotify:track:5QdVpZhASstTN4BBwglPz6,2022-09-23,Roddy Ricch,Ghetto Superstar (feat. G Herbo & Doe Boy),72
spotify:track:7fSM2taFBEB1WNZl8AOIoo,2022-09-23,Lil Baby,Detox,79
spotify:track:2mzlyJ8Gb8cFMJvfENKnJQ,2022-09-23,Lil Tecca,Treesha,78
spotify:track:2NVXBBbO4xGO851zrMfCFi,2022-09-23,Sleepy Hallow,2 Mins of Pain,74
spotify:track:3GdWfmQBiiJrDUvSZS1bGv,2022-09-23,NAV,Never Sleep (with Lil Baby feat. Travis Scott),81
spotify:track:7KXVIAuw3m2hxZanrpSXS3,2022-09-23,GloRilla,Tomorrow 2 (with Cardi B),0
spotify:track:4dFKEyGrwmIimMqwYleFOR,2022-09-23,Nicki Minaj,"Super Freaky Girl (with JT & BIA feat. Katie Got Bandz, Akbar V & Maliibu Mitch) - Queen Mix",72
spotify:track:3F5CgOj3wFlRv51JsHbxhe,2022-09-23,Drake,Jimmy Cooks (feat. 21 Savage),91
spotify:track:32ny2YtiR7zKi7PBjiQ5Iy,2022-09-23,Roddy Ricch,Real Talk,74
spotify:track:7pZeacKYnK4unCplCmI2qb,2022-09-23,Freddie Gibbs,Too Much (feat. Moneybagg Yo),69
spotify:track:2BJWxD8xKrDv8vneTvTIm9,2022-09-23,Lil Tjay,Beat the Odds,83
spotify:track:1Ch9ij2JqH3Y9tDEnSrd0n,2022-09-23,YG,Maniac,0
spotify:track:0JvnmNjMnTQMRizhrKzMSO,2022-09-23,Gucci Mane,Look Ma I Did It,71
spotify:track:1YAg60LPOdZvdnr3jYNXz7,2022-09-23,DaBaby,SUMMA DAT,0
spotify:track:0g2Bbgy7P41pFjMWJuzsf4,2022-09-23,DJ Khaled,STAYING ALIVE (feat. Drake & Lil Baby),85
spotify:track:6x3gud5JkOSGYJpRUYN1Gg,2022-09-23,Quavo,Us vs. Them (feat. Gucci Mane),75
spotify:track:1jOgJN75btuUONIdf57vHz,2022-09-23,Ice Spice,Munch (Feelin’ U),76
spotify:track:6pr7X9UZCDn8CruopaNVha,2022-09-23,DJ Khaled,BIG TIME (feat. Future & Lil Baby),77
spotify:track:6HW0HSK7j7FHeFlxqNdKR4,2022-09-23,Kodak Black,Haitian Scarface,73
spotify:track:7N17JE5sPConOSeEIC5AnS,2022-09-23,Lil Uzi Vert,I KNOW,70
spotify:track:0HrWshW3SuFJ6nKS9ba9Mh,2022-09-23,YoungBoy Never Broke Again,Vette Motors,72
spotify:track:59DRBDlssFvtWDHsYwCa6q,2022-09-23,Hitkidd,F.N.F (Let's Go) - Remix,69
spotify:track:0ypjMI7vHiDP4sLB1C0Qna,2022-09-23,Yeat,Talk,82
spotify:track:3uJFmluXzYedoJcvhpC1AW,2022-09-23,Cardi B,Hot Shit (feat. Ye & Lil Durk),79
spotify:track:4CKAeNUTMTnvzpYGKZmQZa,2022-09-23,Tee Grizzley,Robbery Part 4,63
spotify:track:60PTOzcoFycWBICdumIsFQ,2022-09-23,Lil Uzi Vert,FOR FUN,76
spotify:track:5gcsJvWzuPMeJBQYdiO0RS,2022-09-23,SleazyWorld Go,Step 1 (with Offset),73
spotify:track:4RTPe8icsISnFUp3IvEX4j,2022-09-23,DDG,If I Want You,68
spotify:track:0ehikRZdaCWkqg5gd8ilMJ,2022-09-23,Young Dolph,Hall of Fame,72
spotify:track:3umPlMokEzAFxJO33tNdlY,2022-09-23,42 Dugg,IDGAF,70
spotify:track:0iPb0dxCtjFcmFa2ElfBJ5,2022-09-23,Offset,54321,73
spotify:track:6nrPRHGdz1ytpX2ZBZ4RGU,2022-09-23,Internet Money,Falsetto (feat. Lil Tecca),70
spotify:track:1NtyeXryylf8HWXnxVTD3v,2022-09-23,Rod Wave,Yungen (feat. Jack Harlow),75
spotify:track:1OdXwV1ZqMDuMKsPThVfSB,2022-09-23,Quavo,Big Stunna (feat. Birdman),67
spotify:track:7rQ84WsT2Wcnrz5gTmbGmw,2022-09-23,Trippie Redd,Big 14 (feat. Offset & Moneybagg Yo),74
spotify:track:3LtpKP5abr2qqjunvjlX5i,2022-09-23,Central Cee,Doja,93
spotify:track:6vA7RdHmU23h3ygUPPFXz5,2022-09-23,Megan Thee Stallion,Ungrateful (feat. Key Glock),72
spotify:track:28gBJ6GG1orRuc4Ck3y45n,2022-09-23,G Herbo,Blues (feat. Future),66
spotify:track:27ZZdyTSQWI7Cug2d2PkqV,2022-09-23,Armani White,BILLIE EILISH.,87
