uri,date_added,main_artist,track_name,popularity
spotify:track:7aRCf5cLOFN1U7kvtChY1G,2023-04-28,Drake,Search & Rescue,91
spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,2023-04-28,NLE Choppa,SLUT ME OUT,88
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-04-28,Metro Boomin,Trance (with Travis Scott & Young Thug),90
spotify:track:2dSKFFNoNXKo3hPnlwUdPe,2023-04-28,Jack Harlow,They Don't Love It,0
spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,2023-04-28,Ice Spice,Princess Diana (with Nicki Minaj),84
spotify:track:72vMwCjJuRRa1r0bhFBbE1,2023-04-28,Coi Leray,Bops,39
spotify:track:5m0yZ33oOy0yYBtdTXuxQe,2023-04-28,Lil Baby,Low Down,84
spotify:track:4mWbFYZ9P14Ulf1LIFZGhH,2023-04-28,Gucci Mane,06 Gucci (feat. DaBaby & 21 Savage),78
spotify:track:52NGJPcLUzQq5w7uv4e5gf,2023-04-28,Don Toliver,Private Landing (feat. Justin Bieber & Future),85
spotify:track:0FA4wrjDJvJTTU8AepZTup,2023-04-28,Lil Uzi Vert,Watch This - ARIZONATEARS Pluggnb Remix,90
spotify:track:78aELoNP2X3DC3rjHEVLPy,2023-04-28,Jack Harlow,Is That Ight?,0
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-04-28,Drake,Spin Bout U,85
spotify:track:410ZZP746AQeiywhKvXWCo,2023-04-28,"Tyler, The Creator",SORRY NOT SORRY,85
spotify:track:1T4k0sw0HldDg004Kw4Oct,2023-04-28,Lil Baby,Forever (feat. Fridayy),78
spotify:track:7oLKoGzQVwjZ91AzCn560T,2023-04-28,Superstar Pride,PAINTING PICTURES,86
spotify:track:0judK8TqYfvwUohBngUxrE,2023-04-28,"Tyler, The Creator",DOGTOOTH,83
spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,2023-04-28,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],90
spotify:track:6w9GrSUaQQIaMBYtabge7p,2023-04-28,Don Toliver,Embarrassed (feat. Travis Scott),78
spotify:track:5ht9obvnnWeW4eoRtPAoQD,2023-04-28,Ghostluvme,Fact (feat. Lil Uzi Vert),76
spotify:track:2eN0rxTtgxKkmVCNgizayr,2023-04-28,Quavo,Greatness,76
spotify:track:4MUlNqSrMeFAHA6VpJKMo8,2023-04-28,Polo G,No Time Wasted (feat. Future),76
spotify:track:75ZoVrZ4mXEsDxv1bQbEAS,2023-04-28,Moneybagg Yo,Motion God,71
spotify:track:6YiDVrYuJk33GKKzsVUhRE,2023-04-28,G Herbo,Outside,12
spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,2023-04-28,Nicki Minaj,Red Ruby Da Sleeze,84
spotify:track:0yUaLqhsVsguBpoOPL4cO7,2023-04-28,Ice Spice,In Ha Mood,85
spotify:track:6UN73IYd0hZxLi8wFPMQij,2023-04-28,Coi Leray,Players,93
spotify:track:1iQxvF3AQ7Bs3RTBuXqZOA,2023-04-28,Key Glock,Dirt,69
spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,2023-04-28,Rod Wave,Fight The Feeling,79
spotify:track:0oWL7FTlaA1YtsRRuiF4Xs,2023-04-28,Quavo,Honey Bun,74
spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,2023-04-28,OHGEESY,GEEKALEEK (feat. Cash Kidd),74
spotify:track:0T0vseuNB4KC8opkrCLNbc,2023-04-28,NLE Choppa,23,71
spotify:track:1HYfsZnq3EXwK7SV8tYPoT,2023-04-28,Latto,Put It On Da Floor,67
spotify:track:4tiKQGqkoVmvshWNFDvFxG,2023-04-28,Rae Sremmurd,Mississippi Slide,71
spotify:track:451acSEXA7pfbMKXoC6vJX,2023-04-28,TiaCorine,FreakyT (feat. Latto) - Remix,64
spotify:track:0B0Xu2ih8fWpcwyxAt1c7m,2023-04-28,Joyner Lucas,Blackout,76
spotify:track:31yydnZnSeCwkRPY7tlgQJ,2023-04-28,Nardo Wick,Hot Boy (feat. Lil Baby),77
spotify:track:4EgZqNfwsDJ1HvvSMEXypp,2023-04-28,DJ Drama,Andale,69
spotify:track:39uEuUEWsAZtozSQRPlf62,2023-04-28,BIA,I'M THAT BITCH,72
spotify:track:7qAwnjc2qPbpK1gB4VRwXW,2023-04-28,Internet Money,I Remember (feat. Roddy Ricch & Kodak Black),73
spotify:track:5VKG8ary0JW6iKemhmznzS,2023-04-28,Marshmello,Grown Man,80
spotify:track:2ehLKvUsJq3EUAPpvT5GOM,2023-04-28,Lil Wayne,Kant Nobody (feat. DMX),72
spotify:track:2fpTRcMLt4aKlqULOwuXUP,2023-04-28,Yeat,Shmunk (feat. YoungBoy Never Broke Again),74
spotify:track:4jQF77FelHaw2u1CB0sIfp,2023-04-28,DDG,I'm Geekin,68
spotify:track:7iTTWHbr4tAlsRJN4m4bay,2023-04-28,Lil Yachty,Strike (Holster),79
spotify:track:35NkPKSmtu6lCht95nukpr,2023-04-28,YoungBoy Never Broke Again,WTF (feat. Nicki Minaj),73
spotify:track:7r6uppLBApzJPMpDmdFoi4,2023-04-28,Baby Tate,"Hey, Mickey!",70
spotify:track:0Mtk1CAT9lAISJjvBY8CbT,2023-04-28,Fivio Foreign,Hot Sauce,64
spotify:track:72UidoFGPPqJduJn9YAyYk,2023-04-28,Luh Tyler,Back Flippin,66
spotify:track:1SRw5p2lVAi7RGlHEmZg66,2023-04-28,Toosii,Favorite Song,85
spotify:track:70wd1fE44Rb9mnZMaApmkc,2023-04-28,Larry June,"Palisades, CA",65
