uri,date_added,main_artist,track_name,popularity
spotify:track:0g2Bbgy7P41pFjMWJuzsf4,2022-08-22,DJ Khaled,STAYING ALIVE (feat. Drake & Lil Baby),87
spotify:track:2TSfStvlAMLw89u3tali79,2022-08-22,Nardo Wick,Dah Dah DahDah,78
spotify:track:0iPb0dxCtjFcmFa2ElfBJ5,2022-08-22,Offset,54321,64
spotify:track:3F5CgOj3wFlRv51JsHbxhe,2022-08-22,Drake,Jimmy Cooks (feat. 21 Savage),91
spotify:track:6I5DkMtgMjN6k270nRwNEl,2022-08-22,DaBaby,WAITRESS,69
spotify:track:3GdWfmQBiiJrDUvSZS1bGv,2022-08-22,NAV,Never Sleep (with Lil Baby feat. Travis Scott),82
spotify:track:5RtOqP26S4KrWexNolBaQc,2022-08-22,Key Glock,From Nothing,61
spotify:track:6nrPRHGdz1ytpX2ZBZ4RGU,2022-08-22,Internet Money,Falsetto (feat. Lil Tecca),62
spotify:track:6x3gud5JkOSGYJpRUYN1Gg,2022-08-22,Quavo,Us vs. Them (feat. Gucci Mane),74
spotify:track:3umPlMokEzAFxJO33tNdlY,2022-08-22,42 Dugg,IDGAF,61
spotify:track:6HW0HSK7j7FHeFlxqNdKR4,2022-08-22,Kodak Black,Haitian Scarface,67
spotify:track:0QNNd0qMCDbraS1nQPg3aA,2022-08-22,Quavo,HOTEL LOBBY (Unc & Phew),81
spotify:track:1dH43IEzvkRIFu6HdXWCha,2022-08-22,Lil Tecca,Faster,74
spotify:track:1YWE7cMqo4iVNdPTpH4Khj,2022-08-22,Future,712PM,72
spotify:track:02Cj2MSlERvamTj5A7Zi0P,2022-08-22,YoungBoy Never Broke Again,Vette Motors,75
spotify:track:1fz22sUZlpL9jZOWz02wws,2022-08-22,Lil Durk,Hear It Back (feat. Moneybagg Yo),73
spotify:track:1NtyeXryylf8HWXnxVTD3v,2022-08-22,Rod Wave,Yungen (feat. Jack Harlow),74
spotify:track:7N17JE5sPConOSeEIC5AnS,2022-08-22,Lil Uzi Vert,I KNOW,70
spotify:track:3uJFmluXzYedoJcvhpC1AW,2022-08-22,Cardi B,Hot Shit (feat. Ye & Lil Durk),80
spotify:track:5qgFgsrrxOjyPmX5YCuK2E,2022-08-22,Future,PUFFIN ON ZOOTIEZ,74
spotify:track:32ny2YtiR7zKi7PBjiQ5Iy,2022-08-22,Roddy Ricch,Real Talk,75
spotify:track:1oc92BMKYkNxK17C2GtyRM,2022-08-22,Polo G,Distraction,79
spotify:track:5gcsJvWzuPMeJBQYdiO0RS,2022-08-22,SleazyWorld Go,Step 1 (with Offset),73
