uri,date_added,main_artist,track_name,popularity
spotify:track:6c6WmIHcHlhccEwSFBhzNa,2023-06-30,Latto,Put It On Da Floor Again (feat. Cardi B),79
spotify:track:41s7nEKyANNfGaxRyMyFGI,2023-06-30,Coi Leray,No Angels (with Lola Brooke),68
spotify:track:52NGJPcLUzQq5w7uv4e5gf,2023-06-30,Don Toliver,Private Landing (feat. Justin Bieber & Future),84
spotify:track:6v5zJME9hOIkxQgd3v18Yj,2023-06-30,Jay Rock,Eastside (with Kal Banx),47
spotify:track:4mWbFYZ9P14Ulf1LIFZGhH,2023-06-30,Gucci Mane,06 Gucci (feat. DaBaby & 21 Savage),77
spotify:track:2FDTHlrBguDzQkp7PVj16Q,2023-06-30,Dave,Sprinter,95
spotify:track:2Okh2n1EHlGhviAYv75MOB,2023-06-30,Young Thug,Cars Bring Me Out (feat. Future),78
spotify:track:5MnqugWyPeiodmvBbFIZ6m,2023-06-30,Flo Milli,"Anything Flows (feat. Maiya The Don, 2Rare & Kari Faux)",37
spotify:track:6rQ9mLqGGyqGqqMkUbZBhb,2023-06-30,King Von,Robberies,72
spotify:track:6GoVUO5vla1JtUj2rq9Yl4,2023-06-30,Gunna,bread & butter,80
spotify:track:1IzJxbARcQrOWMZgPw1PNj,2023-06-30,Lil Baby,Go Hard,82
spotify:track:741UUVE2kuITl0c6zuqqbO,2023-06-30,Nicki Minaj,Barbie World (with Aqua) [From Barbie The Album],85
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-06-30,Metro Boomin,Trance (with Travis Scott & Young Thug),91
spotify:track:4muwDurKeVOB1WBjTVRWlD,2023-06-30,Lil Durk,War Bout It (feat. 21 Savage),84
spotify:track:2YIIpDEKJv6OUc7u9tVT7I,2023-06-30,Joyner Lucas,Cut U Off,76
spotify:track:39MK3d3fonIP8Mz9oHCTBB,2023-06-30,Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",92
spotify:track:11xC6P3iKYpFThT6Ce1KdG,2023-06-30,Doja Cat,Attention,88
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-06-30,Drake,Spin Bout U,86
spotify:track:3VLsdzHOFM9pyn79QTjiGJ,2023-06-30,French Montana,I Can't Lie (with Kodak Black),74
spotify:track:2beD5W9IkefQ04IO39XF7w,2023-06-30,Yeat,My wrist (with Young Thug),79
spotify:track:3FhZPYvMGSjFc6boVYKlCv,2023-06-30,DaBaby,SHAKE SUMN,81
spotify:track:3iRCr53b2ZOvoKMTNvBn5d,2023-06-30,A Boogie Wit da Hoodie,MVP (feat. G-Eazy),77
spotify:track:7sliFe6W30tPBPh6dvZsIH,2023-06-30,Kaliii,Area Codes,91
spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,2023-06-30,Ice Spice,Princess Diana (with Nicki Minaj),88
spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,2023-06-30,OHGEESY,GEEKALEEK (feat. Cash Kidd),75
spotify:track:4VkyknxFWgVYBeoEoUJ3k6,2023-06-30,SoFaygo,WISH I COULD TELL YOU,68
spotify:track:2dSKFFNoNXKo3hPnlwUdPe,2023-06-30,Jack Harlow,They Don't Love It,82
spotify:track:6IEXjer2qbXhRLFv99NQQv,2023-06-30,Sexyy Red,Pound Town 2 (feat. Nicki Minaj & Tay Keith),76
spotify:track:1h6w4POXM2LfG4ZD4xUfZQ,2023-06-30,Baby Keem,The Hillbillies,83
spotify:track:2RHKzvzdxXANTOKtbZnuLo,2023-06-30,Killer Mike,"SCIENTISTS & ENGINEERS [Feat. Future, Eryn Allen Kane]",70
