uri,date_added,main_artist,track_name,popularity
spotify:track:4muwDurKeVOB1WBjTVRWlD,2023-05-26,Lil Durk,War Bout It (feat. 21 Savage),38
spotify:track:1k513qenEUjyU3MxMSUaPj,2023-05-26,Moneybagg Yo,Ocean Spray,50
spotify:track:7aRCf5cLOFN1U7kvtChY1G,2023-05-26,Drake,Search & Rescue,91
spotify:track:6HgWWaMu31KdOpEG5l28BG,2023-05-26,Lil Durk,All My Life (feat. J. Cole),89
spotify:track:1IzJxbARcQrOWMZgPw1PNj,2023-05-26,Lil Baby,Go Hard,82
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-05-26,Metro Boomin,Trance (with Travis Scott & Young Thug),90
spotify:track:4286sbHO5syVcp8BrFO2dI,2023-05-26,Kodak Black,Gunsmoke Town,0
spotify:track:3xOEfEmsrLwf9jcG4gErdA,2023-05-26,Gucci Mane,"Pissy (feat. Roddy Ricch, Nardo Wick)",76
spotify:track:52NGJPcLUzQq5w7uv4e5gf,2023-05-26,Don Toliver,Private Landing (feat. Justin Bieber & Future),84
spotify:track:1KUZ33cOqk3X4Ezk0aZnVp,2023-05-26,Young Nudy,Peaches & Eggplants (feat. 21 Savage),73
spotify:track:4mWbFYZ9P14Ulf1LIFZGhH,2023-05-26,Gucci Mane,06 Gucci (feat. DaBaby & 21 Savage),78
spotify:track:7sliFe6W30tPBPh6dvZsIH,2023-05-26,Kali,Area Codes,86
spotify:track:4fbXBeVeqzZ0SmJQcWm4St,2023-05-26,Lil Durk,Never Imagined (feat. Future),37
spotify:track:7soBkLenwWM7kB92cuyl04,2023-05-26,Sleepy Hallow,Pain Talk (feat. Lil Tjay),63
spotify:track:2beD5W9IkefQ04IO39XF7w,2023-05-26,Yeat,My wrist (with Young Thug),41
spotify:track:6IEXjer2qbXhRLFv99NQQv,2023-05-26,Sexyy Red,Pound Town 2 (feat. Nicki Minaj & Tay Keith),0
spotify:track:132Yd321hAG0oOz3lbiqig,2023-05-26,GloRilla,Lick Or Sum,49
spotify:track:1Bgga0poKKUZftx5p8b16y,2023-05-26,Diddy,Act Bad,20
spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,2023-05-26,NLE Choppa,SLUT ME OUT,87
spotify:track:3FhZPYvMGSjFc6boVYKlCv,2023-05-26,DaBaby,SHAKE SUMN,79
spotify:track:0FA4wrjDJvJTTU8AepZTup,2023-05-26,Lil Uzi Vert,Watch This - ARIZONATEARS Pluggnb Remix,89
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-05-26,Drake,Spin Bout U,85
spotify:track:6bdzSqnvBWrvq8HLmxZUCC,2023-05-26,Toosii,Favorite Song (feat. Future) [Toxic Version],66
spotify:track:75ZoVrZ4mXEsDxv1bQbEAS,2023-05-26,Moneybagg Yo,Motion God,75
spotify:track:3irk5ecKiBYSIB0350rH87,2023-05-26,EST Gee,Turn The Streets Up,35
spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,2023-05-26,OHGEESY,GEEKALEEK (feat. Cash Kidd),75
spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,2023-05-26,Ice Spice,Princess Diana (with Nicki Minaj),88
spotify:track:0B0Xu2ih8fWpcwyxAt1c7m,2023-05-26,Joyner Lucas,Blackout,75
spotify:track:03P20c2fQ6SGnyyvngIdmG,2023-05-26,J Hus,It's Crazy,50
spotify:track:72vMwCjJuRRa1r0bhFBbE1,2023-05-26,Coi Leray,Bops,72
spotify:track:7pFzbZz89oXVsRxhUvO7q2,2023-05-26,CHASE B,"Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)",77
