uri,date_added,main_artist,track_name,popularity
spotify:track:6HW0HSK7j7FHeFlxqNdKR4,2022-09-09,Kodak Black,Haitian Scarface,72
spotify:track:4dFKEyGrwmIimMqwYleFOR,2022-09-09,Nicki Minaj,"Super Freaky Girl (with JT & BIA feat. Katie Got Bandz, Akbar V & Maliibu Mitch) - Queen Mix",0
spotify:track:6x3gud5JkOSGYJpRUYN1Gg,2022-09-09,Quavo,Us vs. Them (feat. Gucci Mane),75
spotify:track:59DRBDlssFvtWDHsYwCa6q,2022-09-09,Hitkidd,F.N.F (Let's Go) - Remix,15
spotify:track:1oc92BMKYkNxK17C2GtyRM,2022-09-09,Polo G,Distraction,79
spotify:track:02Cj2MSlERvamTj5A7Zi0P,2022-09-09,YoungBoy Never Broke Again,Vette Motors,75
spotify:track:1jOgJN75btuUONIdf57vHz,2022-09-09,Ice Spice,Munch (Feelin’ U),70
spotify:track:6pr7X9UZCDn8CruopaNVha,2022-09-09,DJ Khaled,BIG TIME (feat. Future & Lil Baby),77
spotify:track:32ny2YtiR7zKi7PBjiQ5Iy,2022-09-09,Roddy Ricch,Real Talk,75
spotify:track:3uJFmluXzYedoJcvhpC1AW,2022-09-09,Cardi B,Hot Shit (feat. Ye & Lil Durk),80
spotify:track:0b7UwotRCrS7qBoLDjfvSY,2022-09-09,Lil Baby,U-Digg (feat. 42 Dugg & Veeze),73
spotify:track:1fz22sUZlpL9jZOWz02wws,2022-09-09,Lil Durk,Hear It Back (feat. Moneybagg Yo),73
spotify:track:6Bl1k7SZTP5gkfLPjkIwtx,2022-09-09,Yo Gotti,"Steppers (with Yo Gotti, Moneybagg Yo, 42 Dugg feat. EST Gee, Mozzy, Blac Youngsta, CMG The Label)",68
spotify:track:3JFUEyfKdoCzAd2Gjj1dZZ,2022-09-09,Real Boston Richey,Keep Dissing 2 (with Lil Durk),48
spotify:track:5gcsJvWzuPMeJBQYdiO0RS,2022-09-09,SleazyWorld Go,Step 1 (with Offset),73
spotify:track:6JbrcjoMVBBNZllVOiHBcU,2022-09-09,Lil Durk,Burglars & Murderers (feat. EST Gee),68
spotify:track:60PTOzcoFycWBICdumIsFQ,2022-09-09,Lil Uzi Vert,FOR FUN,75
spotify:track:0iPb0dxCtjFcmFa2ElfBJ5,2022-09-09,Offset,54321,72
spotify:track:5EeFkn825wcD3q2Tkk2vCu,2022-09-09,Gucci Mane,Dissin the Dead,68
spotify:track:6nrPRHGdz1ytpX2ZBZ4RGU,2022-09-09,Internet Money,Falsetto (feat. Lil Tecca),70
spotify:track:0ypjMI7vHiDP4sLB1C0Qna,2022-09-09,Yeat,Talk,78
spotify:track:7N17JE5sPConOSeEIC5AnS,2022-09-09,Lil Uzi Vert,I KNOW,70
spotify:track:4RTPe8icsISnFUp3IvEX4j,2022-09-09,DDG,If I Want You,65
spotify:track:0ehikRZdaCWkqg5gd8ilMJ,2022-09-09,Young Dolph,Hall of Fame,71
spotify:track:3umPlMokEzAFxJO33tNdlY,2022-09-09,42 Dugg,IDGAF,70
spotify:track:1NtyeXryylf8HWXnxVTD3v,2022-09-09,Rod Wave,Yungen (feat. Jack Harlow),75
spotify:track:5HN3ikspb1MOyJ0MMjn55I,2022-09-09,Southside,Save Me (feat. Lil Durk),68
spotify:track:1OdXwV1ZqMDuMKsPThVfSB,2022-09-09,Quavo,Big Stunna (feat. Birdman),67
spotify:track:7rQ84WsT2Wcnrz5gTmbGmw,2022-09-09,Trippie Redd,Big 14 (feat. Offset & Moneybagg Yo),75
spotify:track:5ie5OPdaP9fivYaKcjwKF1,2022-09-09,Rod Wave,Alone,75
spotify:track:3LtpKP5abr2qqjunvjlX5i,2022-09-09,Central Cee,Doja,92
spotify:track:6vA7RdHmU23h3ygUPPFXz5,2022-09-09,Megan Thee Stallion,Ungrateful (feat. Key Glock),72
