uri,date_added,main_artist,track_name,popularity
spotify:track:3u9PAti8muEXXvEjeFpQK0,2023-03-31,"Tyler, The Creator",WHARF TALK (feat. A$AP Rocky),0
spotify:track:5VKG8ary0JW6iKemhmznzS,2023-03-31,Marshmello,Grown Man,0
spotify:track:4mWbFYZ9P14Ulf1LIFZGhH,2023-03-31,Gucci Mane,06 Gucci (feat. DaBaby & 21 Savage),0
spotify:track:0oWL7FTlaA1YtsRRuiF4Xs,2023-03-31,Quavo,Honey Bun,0
spotify:track:31yydnZnSeCwkRPY7tlgQJ,2023-03-31,Nardo Wick,Hot Boy (feat. Lil Baby),0
spotify:track:5EXF2fT8S8fjaiCdd5hq0k,2023-03-31,DJ Drama,Free Game,18
spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,2023-03-31,NLE Choppa,SLUT ME OUT,81
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-03-31,Metro Boomin,Trance (with Travis Scott & Young Thug),87
spotify:track:0judK8TqYfvwUohBngUxrE,2023-03-31,"Tyler, The Creator",DOGTOOTH,75
spotify:track:7oLKoGzQVwjZ91AzCn560T,2023-03-31,Superstar Pride,PAINTING PICTURES,86
spotify:track:52NGJPcLUzQq5w7uv4e5gf,2023-03-31,Don Toliver,Private Landing (feat. Justin Bieber & Future),83
spotify:track:7qAwnjc2qPbpK1gB4VRwXW,2023-03-31,Internet Money,I Remember (feat. Roddy Ricch & Kodak Black),69
spotify:track:0FA4wrjDJvJTTU8AepZTup,2023-03-31,Lil Uzi Vert,Watch This - ARIZONATEARS Pluggnb Remix,89
spotify:track:410ZZP746AQeiywhKvXWCo,2023-03-31,"Tyler, The Creator",SORRY NOT SORRY,0
spotify:track:6UN73IYd0hZxLi8wFPMQij,2023-03-31,Coi Leray,Players,92
spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,2023-03-31,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],90
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-03-31,Drake,Spin Bout U,83
spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,2023-03-31,Rod Wave,Fight The Feeling,0
spotify:track:6ELl4Rhgv6oqSbqWIomjs3,2023-03-31,Larry June,Summer Reign (feat. Ty Dolla $ign),0
spotify:track:5BbdKBZO0TH0GhfxUfyhL9,2023-03-31,Lil Baby,Freestyle,84
spotify:track:4EgZqNfwsDJ1HvvSMEXypp,2023-03-31,DJ Drama,Andale,14
spotify:track:2eN0rxTtgxKkmVCNgizayr,2023-03-31,Quavo,Greatness,76
spotify:track:68Dni7IE4VyPkTOH9mRWHr,2023-03-31,J. Cole,No Role Modelz,88
spotify:track:1T4k0sw0HldDg004Kw4Oct,2023-03-31,Lil Baby,Forever (feat. Fridayy),77
spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,2023-03-31,Nicki Minaj,Red Ruby Da Sleeze,84
spotify:track:0yUaLqhsVsguBpoOPL4cO7,2023-03-31,Ice Spice,In Ha Mood,86
spotify:track:1bDbXMyjaUIooNwFE9wn0N,2023-03-31,Drake,Rich Flex,91
spotify:track:5ht9obvnnWeW4eoRtPAoQD,2023-03-31,Ghostluvme,Fact (feat. Lil Uzi Vert),77
spotify:track:4CCrZzRdeWYrWJ0DoN4XCa,2023-03-31,TiaCorine,FreakyT,71
spotify:track:39uEuUEWsAZtozSQRPlf62,2023-03-31,BIA,I'M THAT BITCH,67
spotify:track:4FyesJzVpA39hbYvcseO2d,2023-03-31,Lil Uzi Vert,Just Wanna Rock,91
