uri,date_added,main_artist,track_name,popularity
spotify:track:5h9dlUlCGZahkuaC3MShz3,2022-11-04,Latto,It's Givin,64
spotify:track:74loibzxXRL875X20kenvk,2022-10-21,Lil Yachty,Poland,86
spotify:track:3wspfG772mi1c25JpnNOVP,2022-10-21,Kodak Black,Walk,76
spotify:track:2NVXBBbO4xGO851zrMfCFi,2022-10-21,Sleepy Hallow,2 Mins of Pain (feat. Alborosie),73
spotify:track:5QdVpZhASstTN4BBwglPz6,2022-10-21,Roddy Ricch,Ghetto Superstar (feat. G Herbo & Doe Boy),72
spotify:track:1oqXQ2ghTORGDAkeLwkIDD,2022-10-21,Gucci Mane,Gucci Flow,67
spotify:track:6PvHZ5vVjUhngh0t3pIsPc,2022-10-21,Quavo,Chocolate (feat. Young Thug and Gunna),73
spotify:track:2BSl2gSFHdzJAMus74qzNj,2022-10-21,EST Gee,Backstage Passes (feat. Jack Harlow),75
spotify:track:5uVW9FWVaQde0lfF4hYs4C,2022-10-21,Offset,CODE (feat. Moneybagg Yo),74
spotify:track:7pZeacKYnK4unCplCmI2qb,2022-10-21,Freddie Gibbs,Too Much (feat. Moneybagg Yo),68
spotify:track:6H6ZtVp6DymejLOJLdRzOI,2022-10-21,G Herbo,Shordie (with Gunna),68
spotify:track:23pGZ6n6Xd3yV7qK4xw7dx,2022-10-21,A Boogie Wit da Hoodie,B.R.O. (Better Ride Out) [feat. Roddy Ricch],75
spotify:track:6XO8RlYuJCiI0v3IA48FeJ,2022-10-21,Marshmello,Bye Bye,85
spotify:track:4L1zI1GJxi0Qq38aSYmsS0,2022-10-21,King Combs,Can't Stop Won't Stop (feat. Kodak Black),71
spotify:track:1GXZk5WpfVSjFL6wEE2SnK,2022-11-04,Lakeyah,Mind Yo Business (feat. Latto),49
spotify:track:0JvnmNjMnTQMRizhrKzMSO,2022-10-21,Gucci Mane,Look Ma I Did It,68
spotify:track:2yjlYDiNiQkdxVqTlaSrlX,2022-10-21,Nicki Minaj,Super Freaky Girl,81
spotify:track:2BJWxD8xKrDv8vneTvTIm9,2022-10-21,Lil Tjay,Beat the Odds,79
spotify:track:0vbmYCIWENdYyJ36Q4CdSz,2022-10-21,Smino,90 Proof (with J. Cole),74
spotify:track:27ZZdyTSQWI7Cug2d2PkqV,2022-10-21,Armani White,BILLIE EILISH.,88
