uri,date_added,main_artist,track_name,popularity
spotify:track:4FyesJzVpA39hbYvcseO2d,2022-10-21,Lil Uzi Vert,Just Wanna Rock,73
spotify:track:1KaRuTOGchQyTnrY3vWzfR,2022-10-21,Roddy Ricch,Aston Martin Truck,0
spotify:track:74loibzxXRL875X20kenvk,2022-10-21,Lil Yachty,Poland,85
spotify:track:2A0G0bPmlkUXUbvWqrAXzg,2022-10-21,Lil Baby,Not Finished,78
spotify:track:7asQMsxC6dNgY0inCzJC5O,2022-10-21,Nardo Wick,G Nikes (feat. Polo G),69
spotify:track:4wRJHXHDJnKSPr9IVn0BFR,2022-10-21,Quavo,To The Bone (feat. YoungBoy Never Broke Again),75
spotify:track:3TJTvFCoVZaWWTRuaIPkMl,2022-10-21,Russ,BET,68
spotify:track:1oqXQ2ghTORGDAkeLwkIDD,2022-10-21,Gucci Mane,Gucci Flow,66
spotify:track:6mM8gri8d2abYYomjOV4ut,2022-10-21,Roddy Ricch,Stop Breathing,78
spotify:track:2tFwYCvY0x9IfeW63AdMpM,2022-10-21,A Boogie Wit da Hoodie,Take Shots (feat. Tory Lanez),33
spotify:track:6XO8RlYuJCiI0v3IA48FeJ,2022-10-21,Marshmello,Bye Bye,83
spotify:track:6Md6lyVVoKWcOaSg8u1tDn,2022-10-21,EST Gee,Shoot It Myself (feat. Future),69
spotify:track:2g3qKijfeHfDyM7Fmaoi5M,2022-10-21,Moneybagg Yo,Blow,75
spotify:track:3wspfG772mi1c25JpnNOVP,2022-10-21,Kodak Black,Walk,77
spotify:track:0wTTf3msjDJ8NcZGTmQJQV,2022-10-21,Ty Dolla $ign,My Friends (feat. Lil Durk),74
spotify:track:6rI8uFFmGyvS2N6sqDCdu3,2022-10-21,DDG,Bulletproof Maybach (feat. Offset),68
spotify:track:5tzEcVk8jFSBhTrO0ZYJdZ,2022-10-21,Kodak Black,I’m So Awesome,72
spotify:track:48qgXl0CQUVYJVn6xv0rsP,2022-10-21,Quavo,Nothing Changed,74
spotify:track:6DVJ7Aqbml1X3wGxxV5QH5,2022-10-21,DDG,9 Lives (feat. Polo G & NLE Choppa),73
spotify:track:5QdVpZhASstTN4BBwglPz6,2022-10-21,Roddy Ricch,Ghetto Superstar (feat. G Herbo & Doe Boy),74
spotify:track:2NVXBBbO4xGO851zrMfCFi,2022-10-21,Sleepy Hallow,2 Mins of Pain (feat. Alborosie),74
spotify:track:7KXVIAuw3m2hxZanrpSXS3,2022-10-21,GloRilla,Tomorrow 2 (with Cardi B),81
spotify:track:3GdWfmQBiiJrDUvSZS1bGv,2022-10-21,NAV,Never Sleep (with Lil Baby feat. Travis Scott),79
spotify:track:6PvHZ5vVjUhngh0t3pIsPc,2022-10-21,Quavo,Chocolate (feat. Young Thug and Gunna),71
spotify:track:6R6ZS5HYH4RdXkjEwEJO5R,2022-10-21,Central Cee,One Up,72
spotify:track:6ug9fUi5oLLgQgOF1G8WkM,2022-10-21,Lil Baby,California Breeze,79
spotify:track:0vbmYCIWENdYyJ36Q4CdSz,2022-10-21,Smino,90 Proof (with J. Cole),75
spotify:track:2BSl2gSFHdzJAMus74qzNj,2022-10-21,EST Gee,Backstage Passes (feat. Jack Harlow),77
spotify:track:5uVW9FWVaQde0lfF4hYs4C,2022-10-21,Offset,CODE (feat. Moneybagg Yo),76
spotify:track:1QrL8zd8MIrCiOPuj02dxC,2022-10-21,Finesse2tymes,Back End,46
spotify:track:6w2laMOxRE0yUsbq4bVLiZ,2022-10-21,Lil Baby,Heyy,74
spotify:track:6hFAavE0EiilAXtubEpEW0,2022-10-21,Jeezy,Put The Minks Down (feat. 42 Dugg),12
spotify:track:6H6ZtVp6DymejLOJLdRzOI,2022-10-21,G Herbo,Shordie (with Gunna),68
spotify:track:23pGZ6n6Xd3yV7qK4xw7dx,2022-10-21,A Boogie Wit da Hoodie,B.R.O. (Better Ride Out) [feat. Roddy Ricch],75
spotify:track:4L1zI1GJxi0Qq38aSYmsS0,2022-10-21,King Combs,Can't Stop Won't Stop (feat. Kodak Black),71
spotify:track:4chjloVr9wD7lxtCR2L4ac,2022-10-21,Tee Grizzley,Robbery Part 5,62
spotify:track:0JvnmNjMnTQMRizhrKzMSO,2022-10-21,Gucci Mane,Look Ma I Did It,70
spotify:track:7pZeacKYnK4unCplCmI2qb,2022-10-21,Freddie Gibbs,Too Much (feat. Moneybagg Yo),70
spotify:track:2yjlYDiNiQkdxVqTlaSrlX,2022-10-21,Nicki Minaj,Super Freaky Girl,83
spotify:track:2mzlyJ8Gb8cFMJvfENKnJQ,2022-10-21,Lil Tecca,Treesha,74
spotify:track:5RtOqP26S4KrWexNolBaQc,2022-10-21,Key Glock,From Nothing,73
spotify:track:2BJWxD8xKrDv8vneTvTIm9,2022-10-21,Lil Tjay,Beat the Odds,81
spotify:track:0AzqJBVMdHP9ijAadQ0T18,2022-10-21,YG,Sober (feat. Roddy Ricch & Post Malone),71
spotify:track:0g2Bbgy7P41pFjMWJuzsf4,2022-10-21,DJ Khaled,STAYING ALIVE (feat. Drake & Lil Baby),82
spotify:track:1jOgJN75btuUONIdf57vHz,2022-10-21,Ice Spice,Munch (Feelin’ U),79
spotify:track:3umPlMokEzAFxJO33tNdlY,2022-10-21,42 Dugg,IDGAF,69
spotify:track:6nrPRHGdz1ytpX2ZBZ4RGU,2022-10-21,Internet Money,Falsetto (feat. Lil Tecca),69
spotify:track:1NtyeXryylf8HWXnxVTD3v,2022-10-21,Rod Wave,Yungen (feat. Jack Harlow),74
spotify:track:1r3qUIDhMvoTct7cxPnbdN,2022-10-21,Kid Cudi,Can't Believe It (feat. 2 Chainz),70
spotify:track:27ZZdyTSQWI7Cug2d2PkqV,2022-10-21,Armani White,BILLIE EILISH.,89
