uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:3u9PAti8muEXXvEjeFpQK0,2023-04-01,0.788,0.744,11,1,0.069,0.189,5.74e-05,0.196,0.681,96.445,204110.0,4,0.0
spotify:track:5VKG8ary0JW6iKemhmznzS,2023-04-01,0.778,0.646,7,1,0.0735,0.0195,2.14e-06,0.0956,0.61,81.992,106512.0,4,0.0
spotify:track:4mWbFYZ9P14Ulf1LIFZGhH,2023-04-01,0.786,0.719,0,0,0.296,0.252,0.0,0.301,0.802,130.081,178950.0,4,0.0
spotify:track:0oWL7FTlaA1YtsRRuiF4Xs,2023-04-01,0.752,0.687,1,0,0.095,0.0171,0.0,0.127,0.266,151.974,134667.0,4,0.0
spotify:track:31yydnZnSeCwkRPY7tlgQJ,2023-04-01,0.595,0.829,2,1,0.226,0.00594,0.000101,0.153,0.501,113.319,169893.0,5,0.0
spotify:track:5EXF2fT8S8fjaiCdd5hq0k,2023-04-01,0.475,0.891,10,1,0.23,0.0668,0.0,0.339,0.553,94.007,143007.0,4,18.0
spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,2023-04-01,0.938,0.606,6,0,0.419,0.117,0.0,0.528,0.706,121.108,123673.0,4,81.0
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-04-01,0.571,0.549,1,0,0.404,0.18,0.0,0.168,0.447,119.497,194787.0,4,87.0
spotify:track:0judK8TqYfvwUohBngUxrE,2023-04-01,0.706,0.648,8,1,0.324,0.505,0.0,0.215,0.802,77.533,161041.0,4,75.0
spotify:track:7oLKoGzQVwjZ91AzCn560T,2023-04-01,0.956,0.515,11,0,0.337,0.305,0.0,0.156,0.69,119.937,122070.0,4,86.0
spotify:track:52NGJPcLUzQq5w7uv4e5gf,2023-04-01,0.843,0.669,1,0,0.0639,0.0846,1.28e-05,0.105,0.435,136.979,238253.0,4,83.0
