uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:2BSl2gSFHdzJAMus74qzNj,2022-10-08,0.855,0.478,1,1,0.345,0.145,0.0,0.101,0.536,153.074,158431.0,4,77.0
spotify:track:48qgXl0CQUVYJVn6xv0rsP,2022-10-08,0.907,0.59,5,0,0.108,0.18,0.0,0.184,0.681,134.902,199111.0,4,72.0
spotify:track:2g3qKijfeHfDyM7Fmaoi5M,2022-10-08,0.815,0.742,11,0,0.245,0.0579,0.0,0.345,0.584,137.036,182533.0,4,75.0
spotify:track:5QdVpZhASstTN4BBwglPz6,2022-10-08,0.704,0.62,9,0,0.362,0.0686,0.0,0.144,0.383,157.093,244840.0,4,74.0
spotify:track:0JvnmNjMnTQMRizhrKzMSO,2022-10-08,0.82,0.55,0,1,0.172,0.00795,0.0,0.11,0.391,128.027,207787.0,3,71.0
spotify:track:5BbdKBZO0TH0GhfxUfyhL9,2022-10-08,0.877,0.517,2,0,0.0706,0.217,0.0,0.143,0.255,119.996,162053.0,4,83.0
spotify:track:2NVXBBbO4xGO851zrMfCFi,2022-10-08,0.886,0.434,11,0,0.403,0.101,1.22e-06,0.297,0.785,147.995,136696.0,4,75.0
spotify:track:3wspfG772mi1c25JpnNOVP,2022-10-08,0.817,0.512,8,1,0.0984,0.037,0.0,0.216,0.17,130.04,166039.0,4,76.0
spotify:track:7KXVIAuw3m2hxZanrpSXS3,2022-10-08,0.791,0.818,0,1,0.406,0.0695,0.0,0.114,0.693,159.922,209811.0,4,77.0
spotify:track:2TSfStvlAMLw89u3tali79,2022-10-08,0.66,0.373,11,1,0.595,0.149,0.0,0.106,0.35,167.912,151776.0,4,83.0
spotify:track:7pZeacKYnK4unCplCmI2qb,2022-10-08,0.799,0.696,1,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,188870.0,4,71.0
spotify:track:5RtOqP26S4KrWexNolBaQc,2022-10-08,0.821,0.716,9,1,0.301,0.0726,0.0,0.154,0.529,125.005,169307.0,4,74.0
spotify:track:2mzlyJ8Gb8cFMJvfENKnJQ,2022-10-08,0.545,0.545,2,1,0.301,0.0768,0.0,0.121,0.122,163.847,105693.0,4,77.0
spotify:track:0g2Bbgy7P41pFjMWJuzsf4,2022-10-08,0.718,0.461,4,0,0.0797,0.068,0.0,0.283,0.181,129.953,178176.0,4,84.0
spotify:track:2yjlYDiNiQkdxVqTlaSrlX,2022-10-08,0.951,0.878,2,1,0.211,0.0509,1.61e-05,0.321,0.923,133.014,170977.0,4,82.0
spotify:track:3GdWfmQBiiJrDUvSZS1bGv,2022-10-08,0.819,0.651,1,1,0.169,0.00639,0.0,0.122,0.501,139.957,185786.0,4,80.0
spotify:track:4L1zI1GJxi0Qq38aSYmsS0,2022-10-08,0.906,0.807,2,1,0.294,0.177,0.0,0.11,0.813,96.961,158350.0,4,70.0
spotify:track:0AzqJBVMdHP9ijAadQ0T18,2022-10-08,0.671,0.46,7,0,0.215,0.12,0.0,0.106,0.298,83.877,253913.0,4,68.0
spotify:track:2BJWxD8xKrDv8vneTvTIm9,2022-10-08,0.498,0.625,8,0,0.342,0.054,0.0,0.175,0.478,84.821,150000.0,4,83.0
spotify:track:4CKAeNUTMTnvzpYGKZmQZa,2022-10-08,0.902,0.709,6,0,0.32,0.0327,0.0,0.121,0.582,97.959,180344.0,4,67.0
spotify:track:1vrFJDrysqmsNAgyjBzx4f,2022-10-08,0.864,0.476,1,1,0.436,0.0374,0.0,0.374,0.647,157.144,137580.0,4,73.0
spotify:track:1jOgJN75btuUONIdf57vHz,2022-10-08,0.811,0.528,11,0,0.275,0.291,0.0,0.0787,0.635,166.084,104819.0,4,78.0
spotify:track:3F5CgOj3wFlRv51JsHbxhe,2022-10-08,0.529,0.673,0,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365.0,4,91.0
spotify:track:3umPlMokEzAFxJO33tNdlY,2022-10-08,0.514,0.611,4,1,0.287,0.0105,0.0,0.312,0.311,108.666,138673.0,5,70.0
spotify:track:60PTOzcoFycWBICdumIsFQ,2022-10-08,0.775,0.461,7,0,0.124,0.157,0.0,0.0687,0.131,134.028,188060.0,4,76.0
spotify:track:6nrPRHGdz1ytpX2ZBZ4RGU,2022-10-08,0.763,0.687,6,0,0.28,0.268,0.0,0.119,0.203,131.05,135573.0,4,70.0
spotify:track:0ehikRZdaCWkqg5gd8ilMJ,2022-10-08,0.86,0.69,1,1,0.185,0.096,0.0,0.162,0.331,137.01,238333.0,4,72.0
spotify:track:5gcsJvWzuPMeJBQYdiO0RS,2022-10-08,0.672,0.58,2,1,0.234,0.0934,0.0,0.103,0.116,111.55,177731.0,3,73.0
spotify:track:1NtyeXryylf8HWXnxVTD3v,2022-10-08,0.614,0.744,11,1,0.125,0.309,1.14e-06,0.173,0.589,146.02,226115.0,4,75.0
spotify:track:1r3qUIDhMvoTct7cxPnbdN,2022-10-08,0.766,0.661,1,1,0.0944,0.000702,0.045,0.36,0.629,169.949,172107.0,4,69.0
spotify:track:0oO1AbL92F6329z13C2qQH,2022-10-08,0.698,0.763,4,0,0.205,0.0873,0.0,0.647,0.252,139.939,174857.0,4,76.0
spotify:track:0iPb0dxCtjFcmFa2ElfBJ5,2022-10-08,0.934,0.694,9,0,0.175,0.117,0.0,0.239,0.464,129.028,182326.0,4,72.0
spotify:track:6djtjrpnWcuOaozVb8xKXS,2022-10-08,0.778,0.664,8,0,0.35,0.0612,0.0,0.261,0.509,140.048,207306.0,4,67.0
spotify:track:060dZ7q9HN8nAS2zn2hwo5,2022-10-08,0.892,0.53,1,1,0.62,0.0543,0.0,0.151,0.492,140.969,171124.0,4,71.0
spotify:track:3LtpKP5abr2qqjunvjlX5i,2022-10-08,0.911,0.573,6,1,0.288,0.38,0.0,0.403,0.972,140.04,97393.0,4,93.0
spotify:track:6vA7RdHmU23h3ygUPPFXz5,2022-10-08,0.94,0.606,1,1,0.195,0.0215,0.0,0.18,0.507,130.0,154433.0,4,72.0
spotify:track:27ZZdyTSQWI7Cug2d2PkqV,2022-10-08,0.9,0.509,1,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,99283.0,4,89.0
