uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:23pGZ6n6Xd3yV7qK4xw7dx,2022-11-12,0.576,0.596,2,0,0.108,0.0398,0.0,0.0975,0.338,95.457,178041.0,4,74.0
spotify:track:1QrL8zd8MIrCiOPuj02dxC,2022-11-12,0.88,0.746,10,0,0.124,0.0129,0.0,0.105,0.315,130.045,165479.0,4,67.0
spotify:track:2eWHHPZS4pb7mEMcow4bqT,2022-11-12,0.751,0.805,3,0,0.246,0.438,0.0,0.105,0.899,145.108,176134.0,4,70.0
spotify:track:6Y95jrYOOWDkh7uO6PSDBT,2022-11-12,0.585,0.596,1,1,0.353,0.0276,0.0,0.111,0.148,157.957,147436.0,4,74.0
spotify:track:5h9dlUlCGZahkuaC3MShz3,2022-11-12,0.865,0.614,8,1,0.278,0.0259,0.0,0.434,0.642,160.032,153000.0,4,65.0
spotify:track:3wspfG772mi1c25JpnNOVP,2022-11-12,0.817,0.512,8,1,0.0984,0.037,0.0,0.216,0.17,130.04,166039.0,4,75.0
spotify:track:2NVXBBbO4xGO851zrMfCFi,2022-11-12,0.886,0.434,11,0,0.403,0.101,1.22e-06,0.297,0.785,147.995,136696.0,4,72.0
spotify:track:2BSl2gSFHdzJAMus74qzNj,2022-11-12,0.855,0.478,1,1,0.345,0.145,0.0,0.101,0.536,153.074,158431.0,4,74.0
spotify:track:5uVW9FWVaQde0lfF4hYs4C,2022-11-12,0.599,0.598,4,0,0.124,0.0502,5.01e-05,0.173,0.343,179.49,192428.0,4,73.0
spotify:track:7pZeacKYnK4unCplCmI2qb,2022-11-12,0.799,0.696,1,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,188870.0,4,68.0
spotify:track:4L1zI1GJxi0Qq38aSYmsS0,2022-11-12,0.906,0.807,2,1,0.294,0.177,0.0,0.11,0.813,96.961,158350.0,4,71.0
spotify:track:1GXZk5WpfVSjFL6wEE2SnK,2022-11-12,0.962,0.543,1,1,0.395,0.0268,0.0,0.0832,0.739,118.043,122266.0,4,55.0
spotify:track:2yjlYDiNiQkdxVqTlaSrlX,2022-11-12,0.951,0.878,2,1,0.211,0.0509,1.61e-05,0.321,0.923,133.014,170977.0,4,81.0
spotify:track:74loibzxXRL875X20kenvk,2022-11-12,0.695,0.555,5,0,0.0509,0.141,0.826,0.11,0.26,150.024,83200.0,4,85.0
spotify:track:5BvfdAtqZXGbR3Ub1Bejb6,2022-11-12,0.859,0.721,11,0,0.237,0.011,0.0,0.484,0.689,148.015,214240.0,4,73.0
spotify:track:0vbmYCIWENdYyJ36Q4CdSz,2022-11-12,0.773,0.623,7,1,0.0983,0.24,3.56e-05,0.148,0.528,147.826,208270.0,4,73.0
spotify:track:27ZZdyTSQWI7Cug2d2PkqV,2022-11-12,0.9,0.509,1,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,99283.0,4,87.0
