uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:4MUlNqSrMeFAHA6VpJKMo8,2023-04-29,0.513,0.495,1,1,0.45,0.00642,0.0,0.3,0.105,150.035,179533.0,4,76.0
spotify:track:75ZoVrZ4mXEsDxv1bQbEAS,2023-04-29,0.861,0.68,11,1,0.3,0.02,0.0,0.112,0.669,155.036,143148.0,4,71.0
spotify:track:6YiDVrYuJk33GKKzsVUhRE,2023-04-29,0.726,0.662,2,1,0.429,0.0578,0.0,0.113,0.282,76.633,188158.0,4,12.0
spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,2023-04-29,0.696,0.733,1,1,0.256,0.115,0.0,0.111,0.292,98.355,214445.0,4,84.0
spotify:track:0yUaLqhsVsguBpoOPL4cO7,2023-04-29,0.768,0.74,0,1,0.336,0.696,6.81e-06,0.23,0.532,141.059,129362.0,4,85.0
spotify:track:6UN73IYd0hZxLi8wFPMQij,2023-04-29,0.954,0.516,6,1,0.16,0.03,7.54e-06,0.0504,0.624,105.001,139560.0,4,93.0
spotify:track:1iQxvF3AQ7Bs3RTBuXqZOA,2023-04-29,0.977,0.379,1,1,0.255,0.019,0.0,0.09,0.506,126.961,151248.0,4,69.0
spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,2023-04-29,0.634,0.538,0,1,0.0603,0.0514,0.0,0.099,0.152,168.029,160714.0,5,79.0
spotify:track:0oWL7FTlaA1YtsRRuiF4Xs,2023-04-29,0.752,0.687,1,0,0.095,0.0171,0.0,0.127,0.266,151.974,134667.0,4,74.0
spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,2023-04-29,0.835,0.552,11,1,0.191,0.00594,1.24e-05,0.139,0.18,105.007,146286.0,4,74.0
spotify:track:0T0vseuNB4KC8opkrCLNbc,2023-04-29,0.852,0.487,2,1,0.204,0.00424,2.18e-06,0.201,0.256,120.013,261825.0,4,71.0
spotify:track:1HYfsZnq3EXwK7SV8tYPoT,2023-04-29,0.565,0.561,1,1,0.484,0.0241,0.0,0.499,0.448,166.707,181437.0,4,67.0
spotify:track:4tiKQGqkoVmvshWNFDvFxG,2023-04-29,0.845,0.729,1,0,0.134,0.0956,0.0,0.116,0.299,159.958,180000.0,4,71.0
spotify:track:451acSEXA7pfbMKXoC6vJX,2023-04-29,0.799,0.459,10,0,0.202,0.269,4.46e-06,0.113,0.349,142.962,149385.0,4,64.0
spotify:track:0B0Xu2ih8fWpcwyxAt1c7m,2023-04-29,0.811,0.471,1,0,0.32,0.012,0.0,0.0951,0.415,152.094,196569.0,4,76.0
spotify:track:31yydnZnSeCwkRPY7tlgQJ,2023-04-29,0.595,0.829,2,1,0.226,0.00594,0.000101,0.153,0.501,113.319,169893.0,5,77.0
spotify:track:4EgZqNfwsDJ1HvvSMEXypp,2023-04-29,0.821,0.639,10,0,0.161,0.0843,0.0,0.202,0.175,138.08,168857.0,4,69.0
spotify:track:39uEuUEWsAZtozSQRPlf62,2023-04-29,0.813,0.636,7,0,0.21,0.328,0.0,0.129,0.723,140.948,152043.0,4,72.0
spotify:track:7qAwnjc2qPbpK1gB4VRwXW,2023-04-29,0.517,0.571,1,0,0.124,0.074,0.0,0.0982,0.428,144.745,173379.0,4,73.0
spotify:track:5VKG8ary0JW6iKemhmznzS,2023-04-29,0.778,0.646,7,1,0.0735,0.0195,2.14e-06,0.0956,0.61,81.992,106512.0,4,80.0
spotify:track:2ehLKvUsJq3EUAPpvT5GOM,2023-04-29,0.509,0.78,1,1,0.347,0.282,0.0,0.111,0.555,175.276,180359.0,4,72.0
spotify:track:2fpTRcMLt4aKlqULOwuXUP,2023-04-29,0.744,0.647,7,0,0.111,0.0204,0.000116,0.156,0.096,141.929,229800.0,4,74.0
spotify:track:4jQF77FelHaw2u1CB0sIfp,2023-04-29,0.839,0.544,9,1,0.252,0.344,0.0,0.139,0.332,113.032,101947.0,4,68.0
spotify:track:7iTTWHbr4tAlsRJN4m4bay,2023-04-29,0.851,0.642,1,1,0.216,0.0658,0.0,0.0713,0.701,143.091,148115.0,4,79.0
spotify:track:35NkPKSmtu6lCht95nukpr,2023-04-29,0.723,0.631,8,0,0.49,0.1,0.0,0.289,0.486,159.913,158971.0,4,73.0
spotify:track:7r6uppLBApzJPMpDmdFoi4,2023-04-29,0.943,0.625,9,1,0.0699,0.25,0.0,0.0981,0.725,134.965,173533.0,4,70.0
spotify:track:0Mtk1CAT9lAISJjvBY8CbT,2023-04-29,0.572,0.875,11,1,0.355,0.0294,0.0,0.108,0.471,100.399,177778.0,3,64.0
spotify:track:72UidoFGPPqJduJn9YAyYk,2023-04-29,0.611,0.379,1,1,0.354,0.00976,0.0,0.112,0.369,85.851,142629.0,4,66.0
spotify:track:1SRw5p2lVAi7RGlHEmZg66,2023-04-29,0.816,0.367,2,1,0.0588,0.314,0.0,0.0987,0.413,116.035,208630.0,4,85.0
spotify:track:70wd1fE44Rb9mnZMaApmkc,2023-04-29,0.75,0.75,5,0,0.264,0.0924,0.000452,0.373,0.711,130.042,179693.0,4,65.0
