uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:6H6ZtVp6DymejLOJLdRzOI,2022-10-22,0.768,0.695,9,1,0.179,0.0301,0.0,0.235,0.41,76.007,176588.0,4,68.0
spotify:track:23pGZ6n6Xd3yV7qK4xw7dx,2022-10-22,0.576,0.596,2,0,0.108,0.0398,0.0,0.0975,0.338,95.457,178041.0,4,75.0
spotify:track:4L1zI1GJxi0Qq38aSYmsS0,2022-10-22,0.906,0.807,2,1,0.294,0.177,0.0,0.11,0.813,96.961,158350.0,4,71.0
spotify:track:4chjloVr9wD7lxtCR2L4ac,2022-10-22,0.78,0.748,10,0,0.258,0.143,1.16e-06,0.21,0.676,99.082,118788.0,4,62.0
spotify:track:0JvnmNjMnTQMRizhrKzMSO,2022-10-22,0.82,0.55,0,1,0.172,0.00795,0.0,0.11,0.391,128.027,207787.0,3,70.0
spotify:track:7pZeacKYnK4unCplCmI2qb,2022-10-22,0.799,0.696,1,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,188870.0,4,70.0
spotify:track:2yjlYDiNiQkdxVqTlaSrlX,2022-10-22,0.951,0.878,2,1,0.211,0.0509,1.61e-05,0.321,0.923,133.014,170977.0,4,83.0
spotify:track:2mzlyJ8Gb8cFMJvfENKnJQ,2022-10-22,0.545,0.545,2,1,0.301,0.0768,0.0,0.121,0.122,163.847,105693.0,4,74.0
spotify:track:5RtOqP26S4KrWexNolBaQc,2022-10-22,0.821,0.716,9,1,0.301,0.0726,0.0,0.154,0.529,125.005,169307.0,4,73.0
spotify:track:2BJWxD8xKrDv8vneTvTIm9,2022-10-22,0.498,0.625,8,0,0.342,0.054,0.0,0.175,0.478,84.821,150000.0,4,81.0
spotify:track:0AzqJBVMdHP9ijAadQ0T18,2022-10-22,0.671,0.46,7,0,0.215,0.12,0.0,0.106,0.298,83.877,253913.0,4,71.0
spotify:track:0g2Bbgy7P41pFjMWJuzsf4,2022-10-22,0.718,0.461,4,0,0.0797,0.068,0.0,0.283,0.181,129.953,178176.0,4,82.0
spotify:track:1jOgJN75btuUONIdf57vHz,2022-10-22,0.811,0.528,11,0,0.275,0.291,0.0,0.0787,0.635,166.084,104819.0,4,79.0
spotify:track:3umPlMokEzAFxJO33tNdlY,2022-10-22,0.514,0.611,4,1,0.287,0.0105,0.0,0.312,0.311,108.666,138673.0,5,69.0
spotify:track:6nrPRHGdz1ytpX2ZBZ4RGU,2022-10-22,0.763,0.687,6,0,0.28,0.268,0.0,0.119,0.203,131.05,135573.0,4,69.0
spotify:track:1NtyeXryylf8HWXnxVTD3v,2022-10-22,0.614,0.744,11,1,0.125,0.309,1.14e-06,0.173,0.589,146.02,226115.0,4,74.0
spotify:track:1r3qUIDhMvoTct7cxPnbdN,2022-10-22,0.766,0.661,1,1,0.0944,0.000702,0.045,0.36,0.629,169.949,172107.0,4,70.0
spotify:track:27ZZdyTSQWI7Cug2d2PkqV,2022-10-22,0.9,0.509,1,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,99283.0,4,89.0
