uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-07-08,0.571,0.549,1,0,0.404,0.18,0.0,0.168,0.447,119.497,194787.0,4,92.0
spotify:track:4mWbFYZ9P14Ulf1LIFZGhH,2023-07-08,0.786,0.719,0,0,0.296,0.252,0.0,0.301,0.802,130.081,178950.0,4,77.0
spotify:track:2Okh2n1EHlGhviAYv75MOB,2023-07-08,0.759,0.741,10,0,0.171,0.0192,0.0,0.145,0.69,100.054,202933.0,4,78.0
spotify:track:11xC6P3iKYpFThT6Ce1KdG,2023-07-08,0.759,0.567,2,1,0.248,0.118,0.0278,0.105,0.421,87.981,277044.0,4,89.0
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-07-08,0.773,0.701,7,1,0.0512,0.01,0.0,0.163,0.203,129.963,214589.0,4,86.0
spotify:track:1IzJxbARcQrOWMZgPw1PNj,2023-07-08,0.849,0.581,6,0,0.261,0.0178,0.0,0.092,0.274,142.015,217610.0,4,82.0
spotify:track:3VLsdzHOFM9pyn79QTjiGJ,2023-07-08,0.636,0.723,5,0,0.246,0.0445,0.0,0.107,0.421,162.026,186453.0,4,74.0
spotify:track:2beD5W9IkefQ04IO39XF7w,2023-07-08,0.784,0.616,0,1,0.0927,0.0042,0.00592,0.256,0.291,137.019,190133.0,4,79.0
spotify:track:7sliFe6W30tPBPh6dvZsIH,2023-07-08,0.823,0.388,1,1,0.491,0.0187,0.0,0.0876,0.507,154.569,139326.0,4,91.0
spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,2023-07-08,0.898,0.676,9,1,0.187,0.14,0.0,0.101,0.742,147.991,172125.0,4,88.0
spotify:track:3FhZPYvMGSjFc6boVYKlCv,2023-07-08,0.783,0.768,11,0,0.157,0.00198,0.0,0.171,0.267,143.071,124806.0,4,81.0
spotify:track:6rQ9mLqGGyqGqqMkUbZBhb,2023-07-08,0.861,0.608,1,0,0.324,0.134,0.0,0.101,0.434,126.893,128567.0,4,74.0
spotify:track:3iRCr53b2ZOvoKMTNvBn5d,2023-07-08,0.801,0.706,1,1,0.255,0.000212,0.0,0.15,0.331,138.008,173948.0,4,76.0
spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,2023-07-08,0.835,0.552,11,1,0.191,0.00594,1.24e-05,0.139,0.18,105.007,146286.0,4,75.0
spotify:track:2dSKFFNoNXKo3hPnlwUdPe,2023-07-08,0.536,0.814,1,1,0.306,0.0388,0.0,0.142,0.851,96.7,113292.0,4,81.0
spotify:track:6IEXjer2qbXhRLFv99NQQv,2023-07-08,0.637,0.634,2,1,0.426,0.174,0.0,0.149,0.49,178.037,194048.0,4,77.0
spotify:track:1h6w4POXM2LfG4ZD4xUfZQ,2023-07-08,0.814,0.606,1,1,0.243,0.0166,0.0,0.125,0.208,150.005,204800.0,4,83.0
