uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,2023-06-03,0.634,0.538,0,1,0.0603,0.0514,0.0,0.099,0.152,168.029,160714.0,5,78.0
spotify:track:2beD5W9IkefQ04IO39XF7w,2023-06-03,0.784,0.616,0,1,0.0927,0.0042,0.00592,0.256,0.291,137.019,190133.0,4,75.0
spotify:track:7sliFe6W30tPBPh6dvZsIH,2023-06-03,0.823,0.388,1,1,0.491,0.0187,0.0,0.0876,0.507,154.569,139326.0,4,88.0
spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,2023-06-03,0.898,0.676,9,1,0.187,0.14,0.0,0.101,0.742,147.991,172125.0,4,88.0
spotify:track:3FhZPYvMGSjFc6boVYKlCv,2023-06-03,0.783,0.768,11,0,0.157,0.00198,0.0,0.171,0.267,143.071,124806.0,4,80.0
spotify:track:0B0Xu2ih8fWpcwyxAt1c7m,2023-06-03,0.811,0.471,1,0,0.32,0.012,0.0,0.0951,0.415,152.094,196569.0,4,75.0
spotify:track:6IEXjer2qbXhRLFv99NQQv,2023-06-03,0.637,0.634,2,1,0.426,0.174,0.0,0.149,0.49,178.037,194048.0,4,69.0
spotify:track:0oWL7FTlaA1YtsRRuiF4Xs,2023-06-03,0.752,0.687,1,0,0.095,0.0171,0.0,0.127,0.266,151.974,134667.0,4,72.0
spotify:track:4EgZqNfwsDJ1HvvSMEXypp,2023-06-03,0.821,0.639,10,0,0.161,0.0843,0.0,0.202,0.175,138.08,168857.0,4,69.0
spotify:track:451acSEXA7pfbMKXoC6vJX,2023-06-03,0.799,0.459,10,0,0.202,0.269,4.46e-06,0.113,0.349,142.962,149385.0,4,69.0
spotify:track:2dSKFFNoNXKo3hPnlwUdPe,2023-06-03,0.536,0.814,1,1,0.306,0.0388,0.0,0.142,0.851,96.7,113292.0,4,82.0
spotify:track:410ZZP746AQeiywhKvXWCo,2023-06-03,0.481,0.797,6,0,0.201,0.404,0.0,0.368,0.495,96.237,206050.0,3,82.0
spotify:track:72vMwCjJuRRa1r0bhFBbE1,2023-06-03,0.938,0.613,11,0,0.22,0.0312,0.000162,0.0982,0.275,99.938,128667.0,4,72.0
spotify:track:31yydnZnSeCwkRPY7tlgQJ,2023-06-03,0.595,0.829,2,1,0.226,0.00594,0.000101,0.153,0.501,113.319,169893.0,5,77.0
spotify:track:7iTTWHbr4tAlsRJN4m4bay,2023-06-03,0.851,0.642,1,1,0.216,0.0658,0.0,0.0713,0.701,143.091,148115.0,4,80.0
spotify:track:2OZfJcpzSFApBxUA0gXuJz,2023-06-03,0.807,0.681,1,1,0.345,0.507,0.0,0.283,0.571,98.173,100424.0,4,77.0
spotify:track:0judK8TqYfvwUohBngUxrE,2023-06-03,0.706,0.648,8,1,0.324,0.505,0.0,0.215,0.802,77.533,161041.0,4,80.0
spotify:track:3irk5ecKiBYSIB0350rH87,2023-06-03,0.727,0.682,11,0,0.287,0.12,0.0,0.128,0.527,83.529,162055.0,4,61.0
spotify:track:132Yd321hAG0oOz3lbiqig,2023-06-03,0.904,0.611,1,0,0.314,0.00179,1.78e-06,0.0815,0.64,85.015,141604.0,4,67.0
spotify:track:35NkPKSmtu6lCht95nukpr,2023-06-03,0.723,0.631,8,0,0.49,0.1,0.0,0.289,0.486,159.913,158971.0,4,69.0
spotify:track:03P20c2fQ6SGnyyvngIdmG,2023-06-03,0.559,0.666,11,0,0.362,0.0342,0.0,0.152,0.551,145.596,200440.0,4,71.0
spotify:track:7soBkLenwWM7kB92cuyl04,2023-06-03,0.71,0.687,1,1,0.0703,0.218,0.0,0.134,0.527,147.086,156821.0,4,73.0
spotify:track:06eobTXs90ICbtbxhmgviZ,2023-06-03,0.976,0.682,9,0,0.0655,0.0754,0.0,0.0769,0.79,114.026,138946.0,4,80.0
spotify:track:1Bgga0poKKUZftx5p8b16y,2023-06-03,0.851,0.527,9,1,0.0673,0.0152,0.0,0.109,0.412,99.996,192000.0,4,64.0
