uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:72vMwCjJuRRa1r0bhFBbE1,2023-05-20,0.938,0.613,11,0,0.22,0.0312,0.000162,0.0982,0.275,99.938,128667.0,4,72.0
spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,2023-05-20,0.696,0.733,1,1,0.256,0.115,0.0,0.111,0.292,98.355,214445.0,4,83.0
spotify:track:1HYfsZnq3EXwK7SV8tYPoT,2023-05-20,0.565,0.561,1,1,0.484,0.0241,0.0,0.499,0.448,166.707,181437.0,4,70.0
spotify:track:5VKG8ary0JW6iKemhmznzS,2023-05-20,0.778,0.646,7,1,0.0735,0.0195,2.14e-06,0.0956,0.61,81.992,106512.0,4,78.0
spotify:track:39uEuUEWsAZtozSQRPlf62,2023-05-20,0.813,0.636,7,0,0.21,0.328,0.0,0.129,0.723,140.948,152043.0,4,71.0
spotify:track:31yydnZnSeCwkRPY7tlgQJ,2023-05-20,0.595,0.829,2,1,0.226,0.00594,0.000101,0.153,0.501,113.319,169893.0,5,77.0
spotify:track:7iTTWHbr4tAlsRJN4m4bay,2023-05-20,0.851,0.642,1,1,0.216,0.0658,0.0,0.0713,0.701,143.091,148115.0,4,80.0
spotify:track:35NkPKSmtu6lCht95nukpr,2023-05-20,0.723,0.631,8,0,0.49,0.1,0.0,0.289,0.486,159.913,158971.0,4,71.0
spotify:track:1SRw5p2lVAi7RGlHEmZg66,2023-05-20,0.816,0.367,2,1,0.0588,0.314,0.0,0.0987,0.413,116.035,208630.0,4,86.0
spotify:track:1vPvogmqsSQLUx0Kpha08X,2023-05-20,0.64,0.803,1,1,0.232,0.275,0.0,0.321,0.807,81.336,167130.0,4,67.0
