uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:4muwDurKeVOB1WBjTVRWlD,2023-05-27,0.732,0.6,6,0,0.241,0.00385,0.000114,0.112,0.436,167.973,160203.0,4,38.0
spotify:track:1k513qenEUjyU3MxMSUaPj,2023-05-27,0.9,0.597,11,1,0.232,0.0299,0.0,0.0933,0.548,133.954,164776.0,4,50.0
spotify:track:7aRCf5cLOFN1U7kvtChY1G,2023-05-27,0.817,0.44,10,0,0.0734,0.0603,1.42e-06,0.33,0.544,142.024,272113.0,4,91.0
spotify:track:6HgWWaMu31KdOpEG5l28BG,2023-05-27,0.829,0.436,3,1,0.327,0.15,0.0,0.0954,0.693,143.031,223204.0,4,89.0
spotify:track:1IzJxbARcQrOWMZgPw1PNj,2023-05-27,0.849,0.581,6,0,0.261,0.0178,0.0,0.092,0.274,142.015,217610.0,4,82.0
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-05-27,0.571,0.549,1,0,0.404,0.18,0.0,0.168,0.447,119.497,194787.0,4,90.0
spotify:track:4286sbHO5syVcp8BrFO2dI,2023-05-27,0.826,0.709,6,0,0.394,0.101,0.0,0.0948,0.55,82.523,174545.0,4,0.0
spotify:track:3xOEfEmsrLwf9jcG4gErdA,2023-05-27,0.812,0.63,2,1,0.266,0.0224,0.0,0.0699,0.332,132.957,218173.0,4,76.0
spotify:track:52NGJPcLUzQq5w7uv4e5gf,2023-05-27,0.843,0.669,1,0,0.0639,0.0846,1.28e-05,0.105,0.435,136.979,238253.0,4,84.0
spotify:track:1KUZ33cOqk3X4Ezk0aZnVp,2023-05-27,0.911,0.536,4,0,0.282,0.00897,3.73e-06,0.111,0.584,146.014,203813.0,4,73.0
spotify:track:4mWbFYZ9P14Ulf1LIFZGhH,2023-05-27,0.786,0.719,0,0,0.296,0.252,0.0,0.301,0.802,130.081,178950.0,4,78.0
spotify:track:7sliFe6W30tPBPh6dvZsIH,2023-05-27,0.823,0.388,1,1,0.491,0.0187,0.0,0.0876,0.507,154.569,139326.0,4,86.0
spotify:track:4fbXBeVeqzZ0SmJQcWm4St,2023-05-27,0.695,0.673,4,0,0.245,0.0313,0.0,0.322,0.273,80.063,192000.0,4,37.0
spotify:track:7soBkLenwWM7kB92cuyl04,2023-05-27,0.71,0.687,1,1,0.0703,0.218,0.0,0.134,0.527,147.086,156821.0,4,63.0
spotify:track:2beD5W9IkefQ04IO39XF7w,2023-05-27,0.784,0.616,0,1,0.0927,0.0042,0.00592,0.256,0.291,137.019,190133.0,4,41.0
spotify:track:6IEXjer2qbXhRLFv99NQQv,2023-05-27,0.637,0.634,2,1,0.426,0.174,0.0,0.149,0.49,178.037,194048.0,4,0.0
spotify:track:132Yd321hAG0oOz3lbiqig,2023-05-27,0.904,0.611,1,0,0.314,0.00179,1.78e-06,0.0815,0.64,85.015,141604.0,4,49.0
