uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:0FA4wrjDJvJTTU8AepZTup,2023-03-18,0.686,0.897,11,0,0.0386,0.0103,0.103,0.153,0.355,129.975,163139.0,4,87.0
spotify:track:52NGJPcLUzQq5w7uv4e5gf,2023-03-18,0.843,0.669,1,0,0.0639,0.0846,1.28e-05,0.105,0.435,136.979,238253.0,4,81.0
spotify:track:1T4k0sw0HldDg004Kw4Oct,2023-03-18,0.462,0.251,4,0,0.159,0.414,0.0,0.201,0.137,89.705,167977.0,3,75.0
spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,2023-03-18,0.526,0.606,5,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,182667.0,4,89.0
spotify:track:6UN73IYd0hZxLi8wFPMQij,2023-03-18,0.954,0.516,6,1,0.16,0.03,7.54e-06,0.0504,0.624,105.001,139560.0,4,90.0
spotify:track:4FyesJzVpA39hbYvcseO2d,2023-03-18,0.486,0.545,11,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,123891.0,4,90.0
spotify:track:5BbdKBZO0TH0GhfxUfyhL9,2023-03-18,0.877,0.517,2,0,0.0706,0.217,0.0,0.143,0.255,119.996,162053.0,4,83.0
spotify:track:2eN0rxTtgxKkmVCNgizayr,2023-03-18,0.825,0.718,1,1,0.0518,0.0732,0.000157,0.142,0.919,139.983,185001.0,4,74.0
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-03-18,0.773,0.701,7,1,0.0512,0.01,0.0,0.163,0.203,129.963,214589.0,4,81.0
spotify:track:7oLKoGzQVwjZ91AzCn560T,2023-03-18,0.956,0.515,11,0,0.337,0.305,0.0,0.156,0.69,119.937,122070.0,4,84.0
spotify:track:68Dni7IE4VyPkTOH9mRWHr,2023-03-18,0.69,0.521,10,0,0.339,0.324,0.0,0.0534,0.494,100.028,292799.0,4,87.0
spotify:track:1bDbXMyjaUIooNwFE9wn0N,2023-03-18,0.561,0.52,11,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,239360.0,3,90.0
spotify:track:4WuOWVnAqvEQxgSRrspBgt,2023-03-18,0.671,0.658,2,1,0.309,0.189,8.66e-05,0.147,0.257,87.933,207307.0,4,83.0
spotify:track:5ht9obvnnWeW4eoRtPAoQD,2023-03-18,0.779,0.684,8,1,0.108,0.181,0.0,0.0691,0.526,124.034,174240.0,4,75.0
spotify:track:0yUaLqhsVsguBpoOPL4cO7,2023-03-18,0.768,0.74,0,1,0.336,0.696,6.81e-06,0.23,0.532,141.059,129362.0,4,84.0
spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,2023-03-18,0.696,0.733,1,1,0.256,0.115,0.0,0.111,0.292,98.355,214445.0,4,81.0
spotify:track:7M3h8JeDhIQIsdQdMrWohi,2023-03-18,0.791,0.647,11,1,0.24,0.0538,0.0,0.117,0.373,83.569,197012.0,4,33.0
spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,2023-03-18,0.938,0.606,6,0,0.419,0.117,0.0,0.528,0.706,121.108,123673.0,4,79.0
spotify:track:6w9GrSUaQQIaMBYtabge7p,2023-03-18,0.861,0.496,4,0,0.0357,0.382,2.57e-06,0.107,0.543,116.008,192693.0,4,74.0
spotify:track:3rWGgckX6iOjacBDMCaV97,2023-03-18,0.661,0.583,10,0,0.295,0.127,0.0,0.119,0.358,167.985,206253.0,4,0.0
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-03-18,0.571,0.549,1,0,0.404,0.18,0.0,0.168,0.447,119.497,194787.0,4,84.0
spotify:track:2ehLKvUsJq3EUAPpvT5GOM,2023-03-18,0.509,0.78,1,1,0.347,0.282,0.0,0.111,0.555,175.276,180359.0,4,72.0
spotify:track:2niJk9HZuWEBGPuR1aGYjy,2023-03-18,0.552,0.752,4,0,0.309,0.294,0.0,0.109,0.149,173.914,158621.0,4,12.0
spotify:track:4MUlNqSrMeFAHA6VpJKMo8,2023-03-18,0.513,0.495,1,1,0.45,0.00642,0.0,0.3,0.105,150.035,179533.0,4,76.0
spotify:track:1iQxvF3AQ7Bs3RTBuXqZOA,2023-03-18,0.977,0.379,1,1,0.255,0.019,0.0,0.09,0.506,126.961,151248.0,4,66.0
spotify:track:0UMqDSXk4xvoCNRrIEPf7T,2023-03-18,0.818,0.526,1,1,0.277,0.0103,0.0,0.146,0.531,125.061,214594.0,4,72.0
spotify:track:1RswhD0IRNMRqo1WDpNhtl,2023-03-18,0.937,0.462,0,1,0.151,0.00949,0.000354,0.0742,0.0706,120.06,152949.0,4,63.0
spotify:track:2i2qDe3dnTl6maUE31FO7c,2023-03-18,0.898,0.64,5,0,0.255,0.0212,0.0,0.0919,0.68,149.988,153600.0,4,75.0
spotify:track:2Qr5PWUt8XycAAv338LicY,2023-03-18,0.582,0.571,6,0,0.0566,0.201,0.0,0.358,0.4,143.892,210853.0,4,70.0
spotify:track:2g9dhCaJiK7D0FOgZ9vJlR,2023-03-18,0.922,0.675,9,1,0.0932,0.0272,0.000881,0.0637,0.79,90.006,140053.0,4,63.0
