uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:7DwcBgdzqhFJltEaV1XF81,2022-08-06,0.67,0.77,0,1,0.15,0.04,0.0,0.11,0.38,93.92,185.86,4,85.0
spotify:track:63u4taM8CTklMQhrcV3via,2022-08-06,0.49,0.71,8,1,0.43,0.14,0.0,0.17,0.27,150.72,298.41,4,68.0
spotify:track:5QvW5lK6mkfTegpAK9JOO7,2022-08-06,0.64,0.79,5,0,0.17,0.02,0.0,0.29,0.41,146.73,130.9,4,79.0
spotify:track:3lzUeaCbcCDB5IXYfqWRlF,2022-08-06,0.91,0.58,1,0,0.08,0.44,0.0,0.14,0.8,140.07,220.78,4,80.0
spotify:track:06JvOZ39sK8D8SqiqfaxDU,2022-08-06,0.71,0.86,5,0,0.25,0.02,0.0,0.51,0.39,84.04,148.57,4,84.0
spotify:track:4ue41gFbAjoU0P1EberJWm,2022-08-06,0.97,0.85,11,0,0.27,0.03,0.0,0.09,0.81,120.01,143.32,4,73.0
spotify:track:5f1Y2rWe7MTvRfN1yQqFaa,2022-08-06,0.6,0.6,1,0,0.19,0.06,0.0,0.35,0.45,187.96,144.98,4,62.0
spotify:track:0fX4oNGBWO3dSGUZcVdVV2,2022-08-06,0.79,0.67,1,1,0.1,0.38,0.0,0.12,0.41,139.96,195.95,4,85.0
spotify:track:3S68RFe1lsdCdTMPIMJM3X,2022-08-06,0.88,0.56,7,1,0.06,0.01,0.0,0.08,0.15,119.97,216.14,4,84.0
spotify:track:58k32my5lKofeZRtIvBDg9,2022-08-06,0.68,0.54,2,1,0.04,0.4,0.0,0.1,0.37,79.04,172.67,4,81.0
spotify:track:27ZZdyTSQWI7Cug2d2PkqV,2022-08-06,0.9,0.51,1,1,0.26,0.12,0.0,0.09,0.77,100.01,99.28,4,79.0
