uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:48qgXl0CQUVYJVn6xv0rsP,2022-10-01,0.907,0.59,5,0,0.108,0.18,0.0,0.184,0.681,134.902,199111.0,4,0.0
spotify:track:6mM8gri8d2abYYomjOV4ut,2022-10-01,0.586,0.689,0,1,0.425,0.0434,0.0,0.184,0.456,158.457,110707.0,4,0.0
spotify:track:5tzEcVk8jFSBhTrO0ZYJdZ,2022-10-01,0.908,0.606,7,1,0.227,0.0549,0.0,0.422,0.147,108.053,187202.0,4,0.0
spotify:track:5uVW9FWVaQde0lfF4hYs4C,2022-10-01,0.599,0.598,4,0,0.124,0.0502,5.01e-05,0.173,0.343,179.49,192428.0,4,77.0
spotify:track:2BSl2gSFHdzJAMus74qzNj,2022-10-01,0.855,0.478,1,1,0.345,0.145,0.0,0.101,0.536,153.074,158431.0,4,75.0
spotify:track:2g3qKijfeHfDyM7Fmaoi5M,2022-10-01,0.815,0.742,11,0,0.245,0.0579,0.0,0.345,0.584,137.036,182533.0,4,69.0
spotify:track:7fSM2taFBEB1WNZl8AOIoo,2022-10-01,0.845,0.503,1,1,0.334,0.027,0.0,0.116,0.416,147.031,161637.0,4,80.0
spotify:track:6DVJ7Aqbml1X3wGxxV5QH5,2022-10-01,0.577,0.533,5,0,0.501,0.0957,0.0,0.127,0.799,160.088,228000.0,4,0.0
spotify:track:5QdVpZhASstTN4BBwglPz6,2022-10-01,0.704,0.62,9,0,0.362,0.0686,0.0,0.144,0.383,157.093,244840.0,4,73.0
spotify:track:6Md6lyVVoKWcOaSg8u1tDn,2022-10-01,0.798,0.471,8,1,0.125,0.00189,0.0,0.154,0.11,135.102,187844.0,4,59.0
spotify:track:2NVXBBbO4xGO851zrMfCFi,2022-10-01,0.886,0.434,11,0,0.403,0.101,1.22e-06,0.297,0.785,147.995,136696.0,4,75.0
spotify:track:2TSfStvlAMLw89u3tali79,2022-10-01,0.66,0.373,11,1,0.595,0.149,0.0,0.106,0.35,167.912,151776.0,4,83.0
spotify:track:5sER6mjVIHvloVenvFbgT1,2022-10-01,0.822,0.484,1,1,0.341,0.0399,1.88e-05,0.252,0.342,146.984,117734.0,4,0.0
spotify:track:3wspfG772mi1c25JpnNOVP,2022-10-01,0.817,0.512,8,1,0.0984,0.037,0.0,0.216,0.17,130.04,166039.0,4,73.0
spotify:track:1r3qUIDhMvoTct7cxPnbdN,2022-10-01,0.766,0.661,1,1,0.0944,0.000702,0.045,0.36,0.629,169.949,172107.0,4,0.0
spotify:track:1a019wP7IdYLexwbmfZPm3,2022-10-01,0.474,0.805,1,1,0.332,0.0715,0.0,0.147,0.109,131.001,176125.0,4,79.0
spotify:track:5RtOqP26S4KrWexNolBaQc,2022-10-01,0.821,0.716,9,1,0.301,0.0726,0.0,0.154,0.529,125.005,169307.0,4,74.0
spotify:track:3GdWfmQBiiJrDUvSZS1bGv,2022-10-01,0.819,0.651,1,1,0.169,0.00639,0.0,0.122,0.501,139.957,185786.0,4,81.0
spotify:track:2mzlyJ8Gb8cFMJvfENKnJQ,2022-10-01,0.545,0.545,2,1,0.301,0.0768,0.0,0.121,0.122,163.847,105693.0,4,77.0
spotify:track:0AzqJBVMdHP9ijAadQ0T18,2022-10-01,0.671,0.46,7,0,0.215,0.12,0.0,0.106,0.298,83.877,253913.0,4,0.0
spotify:track:0FzEq5yepkq03NI8axcOBu,2022-10-01,0.641,0.299,8,1,0.0285,0.865,1.35e-06,0.126,0.561,143.121,127934.0,4,0.0
spotify:track:2BJWxD8xKrDv8vneTvTIm9,2022-10-01,0.498,0.625,8,0,0.342,0.054,0.0,0.175,0.478,84.821,150000.0,4,83.0
spotify:track:3F5CgOj3wFlRv51JsHbxhe,2022-10-01,0.529,0.673,0,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,218365.0,4,91.0
spotify:track:7pZeacKYnK4unCplCmI2qb,2022-10-01,0.799,0.696,1,1,0.134,0.211,2.46e-06,0.133,0.414,115.067,188870.0,4,70.0
spotify:track:0JvnmNjMnTQMRizhrKzMSO,2022-10-01,0.82,0.55,0,1,0.172,0.00795,0.0,0.11,0.391,128.027,207787.0,3,71.0
spotify:track:0g2Bbgy7P41pFjMWJuzsf4,2022-10-01,0.718,0.461,4,0,0.0797,0.068,0.0,0.283,0.181,129.953,178176.0,4,85.0
spotify:track:4L1zI1GJxi0Qq38aSYmsS0,2022-10-01,0.906,0.807,2,1,0.294,0.177,0.0,0.11,0.813,96.961,158350.0,4,69.0
spotify:track:7KXVIAuw3m2hxZanrpSXS3,2022-10-01,0.791,0.818,0,1,0.406,0.0695,0.0,0.114,0.693,159.922,209811.0,4,70.0
spotify:track:4dFKEyGrwmIimMqwYleFOR,2022-10-01,0.88,0.777,2,1,0.256,0.102,0.0,0.37,0.88,132.982,234900.0,4,74.0
spotify:track:0HrWshW3SuFJ6nKS9ba9Mh,2022-10-01,0.83,0.644,10,0,0.407,0.0298,0.0,0.11,0.227,155.103,173419.0,4,73.0
spotify:track:4CKAeNUTMTnvzpYGKZmQZa,2022-10-01,0.902,0.709,6,0,0.32,0.0327,0.0,0.121,0.582,97.959,180344.0,4,66.0
spotify:track:0iPb0dxCtjFcmFa2ElfBJ5,2022-10-01,0.934,0.694,9,0,0.175,0.117,0.0,0.239,0.464,129.028,182326.0,4,72.0
spotify:track:0ehikRZdaCWkqg5gd8ilMJ,2022-10-01,0.86,0.69,1,1,0.185,0.096,0.0,0.162,0.331,137.01,238333.0,4,72.0
spotify:track:5gcsJvWzuPMeJBQYdiO0RS,2022-10-01,0.672,0.58,2,1,0.234,0.0934,0.0,0.103,0.116,111.55,177731.0,3,73.0
spotify:track:6x3gud5JkOSGYJpRUYN1Gg,2022-10-01,0.726,0.508,1,1,0.0869,0.00124,0.0,0.204,0.173,149.979,216013.0,4,74.0
spotify:track:3uJFmluXzYedoJcvhpC1AW,2022-10-01,0.878,0.685,9,1,0.225,0.00152,0.0,0.0753,0.523,157.003,211649.0,4,79.0
spotify:track:1vrFJDrysqmsNAgyjBzx4f,2022-10-01,0.864,0.476,1,1,0.436,0.0374,0.0,0.374,0.647,157.144,137580.0,4,73.0
spotify:track:060dZ7q9HN8nAS2zn2hwo5,2022-10-01,0.892,0.53,1,1,0.62,0.0543,0.0,0.151,0.492,140.969,171124.0,4,68.0
spotify:track:3umPlMokEzAFxJO33tNdlY,2022-10-01,0.514,0.611,4,1,0.287,0.0105,0.0,0.312,0.311,108.666,138673.0,5,70.0
spotify:track:60PTOzcoFycWBICdumIsFQ,2022-10-01,0.775,0.461,7,0,0.124,0.157,0.0,0.0687,0.131,134.028,188060.0,4,76.0
spotify:track:6nrPRHGdz1ytpX2ZBZ4RGU,2022-10-01,0.763,0.687,6,0,0.28,0.268,0.0,0.119,0.203,131.05,135573.0,4,70.0
spotify:track:1NtyeXryylf8HWXnxVTD3v,2022-10-01,0.614,0.744,11,1,0.125,0.309,1.14e-06,0.173,0.589,146.02,226115.0,4,75.0
spotify:track:0oO1AbL92F6329z13C2qQH,2022-10-01,0.698,0.763,4,0,0.205,0.0873,0.0,0.647,0.252,139.939,174857.0,4,74.0
spotify:track:1jOgJN75btuUONIdf57vHz,2022-10-01,0.811,0.528,11,0,0.275,0.291,0.0,0.0787,0.635,166.084,104819.0,4,77.0
spotify:track:1Ch9ij2JqH3Y9tDEnSrd0n,2022-10-01,0.761,0.765,0,1,0.173,0.28,0.0,0.435,0.682,94.942,166788.0,4,63.0
spotify:track:6djtjrpnWcuOaozVb8xKXS,2022-10-01,0.778,0.664,8,0,0.35,0.0612,0.0,0.261,0.509,140.048,207306.0,4,64.0
spotify:track:3LtpKP5abr2qqjunvjlX5i,2022-10-01,0.911,0.573,6,1,0.288,0.38,0.0,0.403,0.972,140.04,97393.0,4,93.0
spotify:track:6vA7RdHmU23h3ygUPPFXz5,2022-10-01,0.94,0.606,1,1,0.195,0.0215,0.0,0.18,0.507,130.0,154433.0,4,72.0
